ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,lsl_timestamp,frequencia,num_canais,repeticao
0.05481915020592168,0.055032380911076956,-0.12022804879346183,0.5903207733723559,0.04945229256123427,0.1254371752911515,-0.20819807327014273,-0.05017265268659478,-0.17547965393434806,-0.14201917653733773,1751660747.05657,2000,10,3
-0.05408658607997521,-0.03012011690026145,-0.007694052154579828,0.29771535222904705,0.2563888287085424,0.05685003410705013,-0.28330610976692744,0.11258140303723857,-0.07373446823711782,0.09410628739245153,1751660747.05707,2000,10,3
0.045468790148054106,0.0020292155329068584,0.29300678119998447,0.09444111572092341,0.08488460084541237,0.057934308043152416,0.341055362190849,-0.08332512570749517,0.05694404668454415,0.08145010182529915,1751660747.05757,2000,10,3
0.30918732940701354,-0.25319398121455083,0.06443660059942832,0.32452901709073145,0.2384937375852544,0.035522656822371226,0.3566367159351768,0.03981389266799901,0.0921300740827257,-0.03108313305993171,1751660747.05807,2000,10,3
0.19732889585757793,0.16192968509056901,0.2498837811803623,0.19792933323773224,0.22442771856491922,0.4639981026040151,-0.04391518304293318,0.3021281748113714,0.3001887653931355,0.1908071102728724,1751660747.0585701,2000,10,3
-0.3210284975951476,0.18566048075562874,0.758438354782625,0.6142396324128783,-0.12185459302126839,0.3862143498256988,0.23042311964716397,0.36365010124840197,0.2301581009466046,0.3446842643743801,1751660747.05907,2000,10,3
0.5200235081014841,0.21060131476162064,0.21614043670219174,0.5738513651322217,0.1674096500791883,0.07969196425044062,0.03277546325193498,0.7816673016822756,0.5001764534413774,-0.06124396734548626,1751660747.05957,2000,10,3
0.658790979900621,0.47838456050842515,0.5816756607993077,0.4982910562397773,0.342359417849795,0.2786527296696358,0.11050394710849973,0.6417349857361944,0.4245546641901362,0.06623404580476577,1751660747.06007,2000,10,3
0.3917170854876574,0.5400078429981238,0.2728872515315452,-0.32008061346588373,0.10887444387627593,0.28833984092638215,0.5556103457462254,0.27486401970280194,0.2704899660442859,0.407187055197096,1751660747.06057,2000,10,3
0.07522210787692862,-0.11987903902699071,0.26805757330269053,0.11290267907077739,0.3621257561541458,0.1953138085978337,0.36689506694697493,0.2309067518217062,0.4069063899524771,0.4391824093144359,1751660747.06107,2000,10,3
