ch1,ch2,ch3,ch4,ch5,lsl_timestamp,frequencia,num_canais
0.09672840057163667,0.027053002178139253,0.3450072930134494,-0.005038925110543279,-0.22344673793050523,1753300964.4742994,40,5
0.6439738360315742,0.4178457755727031,0.6114675790913714,0.7569160998403326,0.7838185013612304,1753300964.4992995,40,5
1.1904959295275466,0.8927552301455514,1.048250649587163,0.9842842746269034,0.6201518931624017,1753300964.5242994,40,5
0.46593341454430565,0.7106797754670499,0.7717209141165194,0.257620590937523,0.650820740506643,1753300964.5492995,40,5
-0.18100394723422203,0.014143866898223084,0.11870485924951239,-0.03274800921772433,-0.41226721272399025,1753300964.5742993,40,5
-0.5750867541197834,-0.7397493299639255,-0.7277785393861314,-0.5807642231383203,-0.5554948120988037,1753300964.5992994,40,5
-1.2984889524777286,-1.453447460868576,-0.9287598267376358,-1.2064107671315705,-1.0769749058149298,1753300964.6242995,40,5
-0.45577169215242747,-0.8074313205562876,-0.6877497954133002,-0.5661386065831906,-0.8830711982616454,1753300964.6492994,40,5
0.007430209468106954,0.05489228211284471,0.07329801999906774,-0.019945791237373837,0.2138966313117808,1753300964.6742995,40,5
0.7684765450816256,0.32285527391948027,0.9031533591016047,0.7185788679945799,0.9875985115748966,1753300964.6992993,40,5
1.575255898451538,0.7965852431043048,1.0309869325671652,1.2216127387915248,1.0968788430370866,1753300964.7242994,40,5
0.739502792994989,0.6934633949972185,0.4975670966891453,0.6107608299932843,0.5741081139581582,1753300964.7492995,40,5
0.2883583747459522,0.015100610217954882,-0.37934337357905695,0.35853086892242164,-0.02914174555682112,1753300964.7742994,40,5
-0.9179672940724694,-0.7997119642437409,-0.6212415771730878,-0.6997052625196054,-0.6510578162371412,1753300964.7992995,40,5
-0.5054704725056169,-0.6684060430456891,-0.8929641956363353,-1.1325934463058762,-1.092911416746905,1753300964.8242993,40,5
-0.5231917635603709,-0.937758863347492,-0.5625199569119053,-0.7463107711988344,-0.6173871062685486,1753300964.8492994,40,5
-0.2821301306245508,0.15995208173166675,0.204625103847844,0.07105956620231889,0.04313861962639272,1753300964.8742995,40,5
0.7260079375589761,0.6949402517541713,0.7274537742254951,0.8177817010592825,0.8513845055782991,1753300964.8992994,40,5
0.7797837343886959,0.9404761115806238,0.6457410980135636,0.733226177978012,0.8259575438413252,1753300964.9242995,40,5
0.9815509124486986,0.9062170545880632,0.9061302251160209,0.791720045877003,0.9754794820001651,1753300964.9492993,40,5
0.13513236904432968,0.0716652114330744,0.11354305944286448,0.5415231950849756,0.3424340445997746,1753300964.9742994,40,5
-0.9254697972898215,-0.8451360022429198,-0.8338872907486662,-0.359357905567325,-0.7399872587277614,1753300964.9992995,40,5
-0.9657106605884946,-1.175188201265127,-0.7615833398431894,-0.8539551046354689,-0.9101488476004665,1753300965.0242994,40,5
-0.4476436921264723,-0.4500105145385899,-0.3777804868882845,-0.2922761280395721,-0.7839518926807234,1753300965.0492995,40,5
0.2547569106475829,0.19914642488943649,0.07808902028309953,-0.12106906590673225,-0.16333374015331534,1753300965.0742993,40,5
