ch1,lsl_timestamp,frequencia,num_canais,repeticao,marker
0.26223344735403586,1751913996.9296224,1000,1,4,C
-0.07401160218416164,1751913996.9306223,1000,1,4,
-0.14244958616640435,1751913996.9316225,1000,1,4,
0.005283965222370346,1751913996.9326224,1000,1,4,
0.44057236552779894,1751913996.9336224,1000,1,4,
0.4052944755834458,1751913996.9346225,1000,1,4,
0.64679663804621,1751913996.9356225,1000,1,4,
0.8674092949423065,1751913996.9366224,1000,1,4,
0.9485570089558573,1751913996.9376223,1000,1,4,
0.24967374659424335,1751913996.9386225,1000,1,4,
0.428117601269124,1751913996.9396224,1000,1,4,
1.0672687457535526,1751913996.9406223,1000,1,4,
0.8279973509283196,1751913996.9416225,1000,1,4,
1.0090954509566206,1751913996.9426224,1000,1,4,
1.0459488884047914,1751913996.9436224,1000,1,4,
0.8026739567839982,1751913996.9446225,1000,1,4,
0.9984991344152196,1751913996.9456224,1000,1,4,
0.884164474027876,1751913996.9466224,1000,1,4,
0.9383521408030836,1751913996.9476223,1000,1,4,
0.4498497653607896,1751913996.9486225,1000,1,4,
1.1891372860967562,1751913996.9496224,1000,1,4,
0.8647811662103102,1751913996.9506223,1000,1,4,
0.5663440838343203,1751913996.9516225,1000,1,4,
0.4452901471186027,1751913996.9526224,1000,1,4,
0.7020459664726953,1751913996.9536223,1000,1,4,
0.8300875570649527,1751913996.9546225,1000,1,4,
0.8347822577866878,1751913996.9556224,1000,1,4,
0.30774157263083,1751913996.9566224,1000,1,4,
0.8747041690181487,1751913996.9576225,1000,1,4,
0.6688646091268331,1751913996.9586225,1000,1,4,
0.3870711022507143,1751913996.9596224,1000,1,4,
0.48067436292437205,1751913996.9606223,1000,1,4,
0.13901710049836774,1751913996.9616225,1000,1,4,
0.25804715571137915,1751913996.9626224,1000,1,4,
0.7736353569430652,1751913996.9636223,1000,1,4,
0.2893943638693368,1751913996.9646225,1000,1,4,
0.6168676263392547,1751913996.9656224,1000,1,4,
0.5494882454682168,1751913996.9666224,1000,1,4,
0.45748051394101574,1751913996.9676225,1000,1,4,
0.46207086560973504,1751913996.9686224,1000,1,4,
0.8425433785655189,1751913996.9696224,1000,1,4,
0.18678940594838517,1751913996.9706223,1000,1,4,
0.7973461884308888,1751913996.9716225,1000,1,4,
0.5869022783211523,1751913996.9726224,1000,1,4,
0.6057937076309767,1751913996.9736223,1000,1,4,
0.8689281164426729,1751913996.9746225,1000,1,4,
1.2965726160444169,1751913996.9756224,1000,1,4,
0.5623728903159533,1751913996.9766223,1000,1,4,
0.8026970659291338,1751913996.9776225,1000,1,4,
0.8064873198225271,1751913996.9786224,1000,1,4,
0.8158436840218534,1751913996.9796224,1000,1,4,
1.2123251318859838,1751913996.9806225,1000,1,4,
1.4193398822631242,1751913996.9816225,1000,1,4,
1.4603231951446014,1751913996.9826224,1000,1,4,
0.7777959438813926,1751913996.9836223,1000,1,4,
1.236166980858709,1751913996.9846225,1000,1,4,
1.5245964582193383,1751913996.9856224,1000,1,4,
1.5576577441681356,1751913996.9866223,1000,1,4,
1.4806093158426616,1751913996.9876225,1000,1,4,
1.2178754388393673,1751913996.9886224,1000,1,4,
1.645550114946135,1751913996.9896224,1000,1,4,
1.4947400846904053,1751913996.9906225,1000,1,4,
1.2879777028783603,1751913996.9916224,1000,1,4,
1.2017087532364008,1751913996.9926224,1000,1,4,
1.2312546291485784,1751913996.9936223,1000,1,4,
1.1538054590277649,1751913996.9946225,1000,1,4,
1.045098246329092,1751913996.9956224,1000,1,4,
1.5685432913506552,1751913996.9966223,1000,1,4,
1.4074419720091496,1751913996.9976225,1000,1,4,
1.4514056388349161,1751913996.9986224,1000,1,4,
1.0993006344350722,1751913996.9996223,1000,1,4,
1.2561070464608566,1751913997.0006225,1000,1,4,
0.7767052141755909,1751913997.0016224,1000,1,4,
0.9832158989231768,1751913997.0026224,1000,1,4,
0.9070379928550562,1751913997.0036223,1000,1,4,
0.47856561357561334,1751913997.0046225,1000,1,4,
