ch1,lsl_timestamp,frequencia,num_canais,repeticao
-0.2142362439598261,1751660687.6266546,2000,1,1
0.2390921249562474,1751660687.6271546,2000,1,1
-0.21842746502020677,1751660687.6276546,2000,1,1
0.14663624585157553,1751660687.6281545,2000,1,1
-0.0028477214263021855,1751660687.6286547,2000,1,1
-0.01852802084404742,1751660687.6291547,2000,1,1
0.0478190139070154,1751660687.6296546,2000,1,1
0.5394094365187534,1751660687.6301546,2000,1,1
0.014991426310377365,1751660687.6306546,2000,1,1
0.7321882425375599,1751660687.6311545,2000,1,1
0.3872012377331526,1751660687.6316547,2000,1,1
0.575758676279342,1751660687.6321547,2000,1,1
0.7255474872634127,1751660687.6326547,2000,1,1
0.6539194535041987,1751660687.6331546,2000,1,1
0.28173150831199273,1751660687.6336546,2000,1,1
0.8746325146691093,1751660687.6341546,2000,1,1
0.6228494431047966,1751660687.6346545,2000,1,1
0.6637137013869695,1751660687.6351547,2000,1,1
0.45453331235515254,1751660687.6356547,2000,1,1
1.2011900823708,1751660687.6361547,2000,1,1
0.7620763082534713,1751660687.6366546,2000,1,1
0.5359131128169328,1751660687.6371546,2000,1,1
0.9126190662894765,1751660687.6376545,2000,1,1
1.023580066760974,1751660687.6381545,2000,1,1
0.9245147241922883,1751660687.6386547,2000,1,1
0.30152997447736163,1751660687.6391547,2000,1,1
1.0884774906672818,1751660687.6396546,2000,1,1
1.028069470252555,1751660687.6401546,2000,1,1
0.8323854558400687,1751660687.6406546,2000,1,1
0.7575842906732952,1751660687.6411545,2000,1,1
0.9792990891240816,1751660687.6416547,2000,1,1
1.078233103698779,1751660687.6421547,2000,1,1
0.9724879698110572,1751660687.6426547,2000,1,1
0.7100426982195299,1751660687.6431546,2000,1,1
0.5382494184112228,1751660687.6436546,2000,1,1
0.9454975989266932,1751660687.6441545,2000,1,1
0.978895337043669,1751660687.6446545,2000,1,1
0.789487297321634,1751660687.6451547,2000,1,1
0.7614286377242525,1751660687.6456547,2000,1,1
0.780734751745941,1751660687.6461546,2000,1,1
1.0096167618499905,1751660687.6466546,2000,1,1
0.7900313242339858,1751660687.6471546,2000,1,1
0.6838256260741575,1751660687.6476545,2000,1,1
0.5846944884293461,1751660687.6481547,2000,1,1
0.9711690629900268,1751660687.6486547,2000,1,1
0.7748686179624708,1751660687.6491547,2000,1,1
0.5586770090334066,1751660687.6496546,2000,1,1
1.113779502237155,1751660687.6501546,2000,1,1
0.7532867424178705,1751660687.6506546,2000,1,1
0.5873689050466915,1751660687.6511545,2000,1,1
0.4646257818637658,1751660687.6516547,2000,1,1
1.0662543378013791,1751660687.6521547,2000,1,1
1.0710536631585557,1751660687.6526546,2000,1,1
0.6365601344834887,1751660687.6531546,2000,1,1
0.40899051880648585,1751660687.6536546,2000,1,1
0.8344960046995065,1751660687.6541545,2000,1,1
0.6675692259343861,1751660687.6546547,2000,1,1
0.49416971062033455,1751660687.6551547,2000,1,1
0.677502360521125,1751660687.6556547,2000,1,1
0.7100855303790454,1751660687.6561546,2000,1,1
0.39764660382531847,1751660687.6566546,2000,1,1
0.2918275942672767,1751660687.6571546,2000,1,1
0.38186102169349734,1751660687.6576545,2000,1,1
0.5065560889761273,1751660687.6581547,2000,1,1
0.44606645820641233,1751660687.6586547,2000,1,1
0.46988494285023363,1751660687.6591547,2000,1,1
0.7058356546572322,1751660687.6596546,2000,1,1
0.597034023750546,1751660687.6601546,2000,1,1
0.5577649789221606,1751660687.6606545,2000,1,1
0.7185976158195824,1751660687.6611545,2000,1,1
0.09718989707196463,1751660687.6616547,2000,1,1
0.2227717582858118,1751660687.6621547,2000,1,1
0.5799885511916741,1751660687.6626546,2000,1,1
0.6609043718105448,1751660687.6631546,2000,1,1
0.5207819075832377,1751660687.6636546,2000,1,1
0.3343919296154072,1751660687.6641545,2000,1,1
0.6976313732347658,1751660687.6646547,2000,1,1
0.4240591569151678,1751660687.6651547,2000,1,1
0.8309150546855704,1751660687.6656547,2000,1,1
0.28298629586927626,1751660687.6661546,2000,1,1
0.10179598140871815,1751660687.6666546,2000,1,1
0.3328965784020226,1751660687.6671546,2000,1,1
0.23095199884761863,1751660687.6676545,2000,1,1
0.8555540291940968,1751660687.6681547,2000,1,1
0.2886757458113593,1751660687.6686547,2000,1,1
0.7329617245436446,1751660687.6691546,2000,1,1
0.8661052853540159,1751660687.6696546,2000,1,1
0.5316148319690716,1751660687.6701546,2000,1,1
0.6697857508295422,1751660687.6706545,2000,1,1
0.5834653945923423,1751660687.6711547,2000,1,1
0.3151070458478069,1751660687.6716547,2000,1,1
0.8406480242197993,1751660687.6721547,2000,1,1
0.7600659792246932,1751660687.6726546,2000,1,1
0.7932332426859277,1751660687.6731546,2000,1,1
0.802432109061915,1751660687.6736546,2000,1,1
1.1371489018888863,1751660687.6741545,2000,1,1
1.3174137516453488,1751660687.6746547,2000,1,1
1.0083728526713276,1751660687.6751547,2000,1,1
0.7334600163161298,1751660687.6756546,2000,1,1
0.7125290560743933,1751660687.6761546,2000,1,1
1.1118095025822459,1751660687.6766546,2000,1,1
0.6150748493991369,1751660687.6771545,2000,1,1
1.29118045055846,1751660687.6776547,2000,1,1
1.167136412301353,1751660687.6781547,2000,1,1
1.0586198676177945,1751660687.6786547,2000,1,1
1.0088535063242232,1751660687.6791546,2000,1,1
0.9281138603971358,1751660687.6796546,2000,1,1
1.2276593652212495,1751660687.6801546,2000,1,1
1.0718833825929963,1751660687.6806545,2000,1,1
1.6787674691581798,1751660687.6811547,2000,1,1
1.2898365606157374,1751660687.6816547,2000,1,1
1.323421466982863,1751660687.6821547,2000,1,1
1.6084997434401622,1751660687.6826546,2000,1,1
1.3925050870840958,1751660687.6831546,2000,1,1
1.440820178262079,1751660687.6836545,2000,1,1
1.6557481590288972,1751660687.6841545,2000,1,1
1.3907657879686253,1751660687.6846547,2000,1,1
1.3367969240773145,1751660687.6851547,2000,1,1
1.1665009406006246,1751660687.6856546,2000,1,1
1.4283296812417299,1751660687.6861546,2000,1,1
1.3858088968314195,1751660687.6866546,2000,1,1
1.4362506767649639,1751660687.6871545,2000,1,1
1.2805279707554509,1751660687.6876547,2000,1,1
1.2950696892028704,1751660687.6881547,2000,1,1
1.453890703399782,1751660687.6886547,2000,1,1
1.4375502941339167,1751660687.6891546,2000,1,1
1.8720555927863576,1751660687.6896546,2000,1,1
1.6716046886708469,1751660687.6901546,2000,1,1
1.6587242418833132,1751660687.6906545,2000,1,1
1.752762890156047,1751660687.6911547,2000,1,1
1.255260361378338,1751660687.6916547,2000,1,1
1.5795102094168407,1751660687.6921546,2000,1,1
1.466337925681275,1751660687.6926546,2000,1,1
1.3338155623076693,1751660687.6931546,2000,1,1
1.4406429834873127,1751660687.6936545,2000,1,1
1.214109218372321,1751660687.6941547,2000,1,1
1.484208960161227,1751660687.6946547,2000,1,1
1.200027688039947,1751660687.6951547,2000,1,1
0.8655680946252537,1751660687.6956546,2000,1,1
0.9717239307454422,1751660687.6961546,2000,1,1
1.2901079687246682,1751660687.6966546,2000,1,1
1.153944082150727,1751660687.6971545,2000,1,1
0.8084901743852365,1751660687.6976547,2000,1,1
0.6274779487133704,1751660687.6981547,2000,1,1
0.7814690855748807,1751660687.6986547,2000,1,1
0.8366855249250564,1751660687.6991546,2000,1,1
1.065496066299333,1751660687.6996546,2000,1,1
0.8535322314160627,1751660687.7001545,2000,1,1
0.8324964662741878,1751660687.7006545,2000,1,1
0.5405190413876929,1751660687.7011547,2000,1,1
0.6062068181778679,1751660687.7016547,2000,1,1
0.774934855810097,1751660687.7021546,2000,1,1
0.966254405886048,1751660687.7026546,2000,1,1
0.3713445432456994,1751660687.7031546,2000,1,1
0.38944653415205965,1751660687.7036545,2000,1,1
0.6233618261282993,1751660687.7041547,2000,1,1
0.6336769555494925,1751660687.7046547,2000,1,1
0.2959726678523796,1751660687.7051547,2000,1,1
0.28983076520574824,1751660687.7056546,2000,1,1
0.38454053040484054,1751660687.7061546,2000,1,1
0.2743885018103954,1751660687.7066545,2000,1,1
0.5434365588539438,1751660687.7071545,2000,1,1
0.18062515860950132,1751660687.7076547,2000,1,1
0.2959464754568486,1751660687.7081547,2000,1,1
0.03904366090471574,1751660687.7086546,2000,1,1
-0.11148906253371518,1751660687.7091546,2000,1,1
0.18574396355839823,1751660687.7096546,2000,1,1
-0.24720855730825808,1751660687.7101545,2000,1,1
-0.36756705478198876,1751660687.7106547,2000,1,1
-0.35217296304725987,1751660687.7111547,2000,1,1
0.3005366614765494,1751660687.7116547,2000,1,1
-0.10268776528545193,1751660687.7121546,2000,1,1
0.1636046382137102,1751660687.7126546,2000,1,1
-0.19731175993683514,1751660687.7131546,2000,1,1
-0.20194010458304384,1751660687.7136545,2000,1,1
0.18075775874272543,1751660687.7141547,2000,1,1
0.12359009173449215,1751660687.7146547,2000,1,1
0.11761061166334441,1751660687.7151546,2000,1,1
-0.34342441644406424,1751660687.7156546,2000,1,1
-0.4916008810864214,1751660687.7161546,2000,1,1
0.06947292078276793,1751660687.7166545,2000,1,1
-0.4051601495478576,1751660687.7171547,2000,1,1
0.038765281453739225,1751660687.7176547,2000,1,1
-0.12867431767591933,1751660687.7181547,2000,1,1
0.11958815695433692,1751660687.7186546,2000,1,1
-0.13150335252072767,1751660687.7191546,2000,1,1
-0.3872086467146455,1751660687.7196546,2000,1,1
-0.009253236163119932,1751660687.7201545,2000,1,1
-0.4594462435248742,1751660687.7206547,2000,1,1
-0.09168054597949106,1751660687.7211547,2000,1,1
-0.05365980837789874,1751660687.7216547,2000,1,1
0.28530040717108057,1751660687.7221546,2000,1,1
-0.041805469826343436,1751660687.7226546,2000,1,1
-0.03141676493752872,1751660687.7231545,2000,1,1
-0.20987041935629325,1751660687.7236545,2000,1,1
-0.19883975247573063,1751660687.7241547,2000,1,1
0.008101875184657825,1751660687.7246547,2000,1,1
-0.09486443861832045,1751660687.7251546,2000,1,1
0.08947325085893881,1751660687.7256546,2000,1,1
