ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,lsl_timestamp,frequencia,num_canais,repeticao
-0.20668356673730837,-0.35422765972227,0.1455212922962082,-0.323888241326729,0.03021529762975796,0.17842614302594562,0.2395110180557908,-0.09112648241099866,0.19622030684836725,-0.1608106749761096,1751660739.5966487,2000,10,2
-0.23643866900726768,0.3074302554133101,0.04072514231917453,0.07049098857158233,-0.08713847095523239,-0.1897558581867196,0.23401158844398434,-0.18123445798867022,0.2958530619017536,-0.020446049624790824,1751660739.5971487,2000,10,2
0.11019123420799336,0.2611408343917194,-0.04590539404122057,0.3275989656193197,0.18529265120361582,-0.23080227065221404,0.022964164053044148,0.27546169357263195,0.05948906589873182,0.1846318856059277,1751660739.5976486,2000,10,2
-0.005940950767883868,0.061535474505321625,0.2441736241609442,-0.15922845608392774,-0.22142788841845493,0.1960761009107685,-0.05668657991029244,0.13502326760048414,0.019944991289234465,-0.09998141282111356,1751660739.5981486,2000,10,2
0.3017936911093315,0.3355696600889445,0.14722338875779162,0.31579234912672915,0.6041787268032748,0.3075705718357818,0.328741301330383,0.25362987296206707,0.12073171323159035,0.47242853539359314,1751660739.5986488,2000,10,2
0.05953174084068216,0.05390440225554857,0.33908491026545023,0.2875927606998673,0.48074481744470793,0.04125613699542324,0.32253657504268557,-0.00304742829860416,0.016137480574658775,0.12741502849110453,1751660739.5991488,2000,10,2
0.6978229617030305,0.13883374254612568,0.6049547329893195,0.2486818046171062,0.33889827725989985,0.27720473596977596,0.182385048730289,0.3481571603653307,0.1859729927031859,0.5010499189967823,1751660739.5996487,2000,10,2
0.36313485786739663,0.3865847577284707,0.43196824763353564,0.5890282217153335,0.27346723335359296,0.2623952108987359,-0.04793249679891726,0.39919900868622976,0.2987798896675959,0.35404228603976234,1751660739.6001487,2000,10,2
0.21657790794427356,0.27598294743015617,0.11776485718414706,0.21289843279100795,0.34744919767895205,0.637508745207173,0.28991846503381496,0.32525296534679604,0.3762474687478895,0.05682344440509668,1751660739.6006486,2000,10,2
0.30702300463291654,0.19349588355076888,0.6511131040825259,0.20763265272252146,0.25516811400643746,0.00647109898214393,0.3505904862061446,0.780374378605267,0.07864539615830812,0.35170667948297457,1751660739.6011486,2000,10,2
