ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,lsl_timestamp,frequencia,num_canais,repeticao,marker
-0.10580261816628905,0.01780531914607413,0.2514335977355489,-0.3563848808897384,0.09182664666111513,0.10881572565679212,-0.24245375504800004,0.027995294104676688,-0.16767233510620289,-0.10021378299671269,-0.37260512833150927,0.048250403817586426,-0.17774548709036297,0.2691801803300968,-0.1630149133175699,1751914289.0012052,1000,15,5,C
0.3445877631259007,-0.13698093478318524,0.14186884527778348,0.37868540781588117,0.10813785198770955,-0.49833070996398476,0.040141621486972,0.12340528417686038,0.061159981114938235,0.4984010823584216,0.3352089989504784,0.1305312120424573,0.07578274388280423,0.12022219570979646,0.2425456260205818,1751914289.0022051,1000,15,5,
0.0762658804116077,0.5388048654982385,0.2596010623528691,0.4119455928082834,0.37175772764548665,-0.1213388192286477,0.32400161426876883,-0.03439902247592702,0.1787371849358344,0.4139099071025615,0.31075410958451766,0.25912657695951674,0.1763763505887967,0.3942323157877329,0.5122728467109736,1751914289.0032053,1000,15,5,
0.3267296125890154,0.5258222564006161,0.5224800263353689,0.036816735807711914,0.6034665566955626,0.04915115347152138,0.13671721246749294,0.4074526645298845,0.5640176681459314,0.20888965310883262,0.509977534587914,0.3392760719829502,0.13092198563817556,0.39545984001452816,0.0972800299511957,1751914289.0042052,1000,15,5,
-0.20541447755002767,0.4377456204686417,0.5726377976095411,0.2903181345493521,0.2676694089148342,0.21749111023025078,0.41154144081792504,0.07084810281319198,0.15898815587320128,0.05593027145303636,0.5377911142236251,0.648741759067125,-0.2092141908660236,0.2729040518571893,0.5087250973986551,1751914289.0052052,1000,15,5,
0.6280288890634476,0.4131078191949762,0.5286087373648817,0.6008640775827557,0.6342806562241012,0.46212767762775403,0.2811248096748685,0.23840180375315068,0.18668180498819004,0.5738660948592254,0.329796065292915,0.5453353682122231,0.4864706430801467,0.1508661099849265,0.3757178032548938,1751914289.0062053,1000,15,5,
0.36981432155340066,0.1271291717699869,0.7623970881417024,0.6156179492447053,0.45769605213973996,0.4492184190709272,0.287019456378702,0.8808755295281354,0.395338019565292,0.2642962822805906,0.6439364066247472,0.6017738326488871,0.4445904196988545,0.8777408156490648,0.4699559812163424,1751914289.0072052,1000,15,5,
0.6464741275809067,0.33777899152167573,0.8557161354392262,0.628790814815566,0.4661673416762322,0.4592521562541185,0.5434664189440632,0.7707095720133657,0.9868859537395577,0.5700136508188355,0.6788158378955691,0.6540613101787791,0.7674192718719286,0.5273651379870065,0.20441450365668162,1751914289.0082052,1000,15,5,
0.7532796395244028,0.4489039951700242,0.49666005123171875,0.6921967249867403,0.37939537261570155,0.7344101955999203,0.608303951380055,0.5558098692140061,0.6170066917131416,0.5409345545291384,0.5348115887514517,1.0972764353905928,0.3643565112206278,0.6120183453397281,0.45339315904123323,1751914289.009205,1000,15,5,
0.6840045184497638,0.6813432677828862,0.6476072838397657,0.8663711668869998,0.9583003274908728,0.9301024581901203,0.5184681715858995,0.7348863141986876,0.7568899207797329,1.009068970027327,0.9256459492853208,0.8812407571117801,0.6500097081968331,0.7893553034077394,1.1399326751089909,1751914289.0102053,1000,15,5,
0.7023823808876986,1.0688595343857723,0.5254665637941665,0.5547189958973128,0.855779014072619,0.45194251606323044,1.0077444981660073,0.8474996051535368,0.9594635196328958,0.8310616057499494,1.1700141334072696,0.7674797038969412,1.0546363249812358,0.7243640965473473,0.7108941009005102,1751914289.0112052,1000,15,5,
1.3076439427377853,0.8570128232073919,0.6985981735517162,0.867420067447086,1.057542943062057,0.9100324189026318,0.8271209443444787,0.9144012009846634,0.6751365016170803,0.5389213275908206,0.923595663504847,1.1872647054535796,0.6816916021282966,0.37305402789925235,0.7774028455555703,1751914289.0122051,1000,15,5,
1.2242015707075917,0.8593762352631343,1.1879745120211709,0.8370406557045237,0.9397477759607631,0.9377115979451616,0.7273712687559077,0.7717249003111828,1.0085111857739113,0.8425342329160295,1.0205683014478208,0.7496590017770066,0.683174389468844,0.9074522483366496,0.9660542330587832,1751914289.0132053,1000,15,5,
0.9382920372996902,0.9026407406470704,0.9672083157769612,0.9487220289304177,1.0488730802783035,0.7754021178446706,0.9567073141388331,1.0783274752582352,1.2199997957849482,1.0961407668033676,0.7097220006713579,0.984871873899518,0.7914635465280166,0.9298425123697515,0.8311288006448103,1751914289.0142052,1000,15,5,
1.1508067711399685,0.8539605839285306,0.7651593562429853,1.0611318770923543,0.9085712916971992,0.9265950357186429,0.9021965417886134,0.8483479745096121,1.1301447987909827,1.0093128710663473,0.8960347269369744,0.634861785222465,0.7357042274324699,1.0269701820250288,0.8045242473387433,1751914289.0152051,1000,15,5,
0.47303796487921673,0.9451870075384404,0.8413604538157919,0.8268433551606166,1.0413655277654685,0.6965337515301242,1.1942282040039665,0.6567897812026273,0.8825259707909763,0.5588619296062152,0.9068001870816012,0.7588886289343177,1.0917937948931646,0.950270243837974,1.3258489603083186,1751914289.0162053,1000,15,5,
0.8276764208025656,0.8083547707043632,1.0266249068206543,1.006369948300887,0.944053586071347,0.6967175913182774,0.9662393481445972,0.9329056093587009,0.653533354347615,0.8483512310500705,0.6655612756389281,1.0402982932036013,0.7067107218090454,0.7367185445502513,0.6969790419636112,1751914289.0172052,1000,15,5,
0.6621524005965537,0.521667504298705,0.8990141873528646,1.3295606697140254,1.1015930850880111,0.9296462821801187,0.8465893036908058,0.9156492559690929,1.0895665818076627,0.6425187746320875,0.5060190947988219,0.7574659448674484,0.8422794324873674,1.1935471181272876,0.9436568664587346,1751914289.0182052,1000,15,5,
1.0699019906900153,0.8960830715000425,1.0700633011078013,1.020962818554955,0.8018338449749836,0.5084291060355965,0.8535418742730452,0.9114527713207634,0.8033739522035976,1.091896683905854,1.149765752033074,0.6764348032267221,0.946046155822204,1.2901867243723317,0.5270233025010103,1751914289.019205,1000,15,5,
