ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,lsl_timestamp,frequencia,num_canais,repeticao
-0.13804273180579735,0.3820927281130642,-0.06280226388655016,-0.02146643704634563,0.4455749325490815,-0.4897787896534749,0.19522546358319065,-0.12124241702252786,0.010365632788098005,0.07372449448078526,0.1742779626907964,-0.2697508111376458,-0.036362428916280595,0.06824294462701132,-0.07353530381124106,1751660769.531847,2000,15,3
-0.038924123603005414,0.22395100046153418,0.15152757223005764,-0.343760446603124,-0.057177272185991876,-0.04002866736568306,0.04911848415968372,-0.2825560065599069,-0.22371619812318583,0.1456843956867796,0.126439490835165,0.1502296531990654,0.18137726439620505,-0.2519125986349537,-0.5300766458709832,1751660769.532347,2000,15,3
0.14904901623005323,0.19948255482110377,0.248540250428554,0.05002912194685846,-0.14649601595998407,0.18314837090448452,0.0737939549263354,-0.11591375874843657,0.1864206306546148,0.13979173146266644,0.1550246485745128,0.23596092246383155,0.2556374961388206,0.0982782400601712,-0.17411909933488046,1751660769.532847,2000,15,3
0.11862714154324608,-0.02277255635256395,0.31068394656612713,0.2583139490122649,0.24281217948125586,0.4818857705862676,0.28075650707770783,-0.038493665146778044,0.34053158704092035,0.06257738977440405,0.4765728919463639,0.10155310344502258,0.3864270582038405,0.14983847999120156,-0.10841213775081018,1751660769.533347,2000,15,3
-0.2462321326194204,0.19101184171460428,-0.01763534247574372,0.2832738495491887,0.1136299541489868,0.10034184285474097,-0.11972485427099833,-0.06287863055106546,-0.010526746693236472,0.07949241731923411,0.5172196974348775,0.4699496198491827,0.4132725400884219,0.007413061172223068,0.24310554095048456,1751660769.533847,2000,15,3
0.6019993647735077,-0.10797638529839321,-0.21042155903246096,0.1841605636200901,-0.03884241279894757,0.35938967728124505,0.20454083949576027,0.05255989369723718,0.17805933778352903,0.14907454110869592,-0.18119977521826058,0.19767143460271486,0.3093898987606087,0.29931919865116496,0.8105059978270419,1751660769.534347,2000,15,3
0.29838046164003773,0.5293922066334238,0.3747624585579832,0.34306783136891666,0.21642625725661657,0.31256651374662964,0.2703150013368488,0.36712411544930335,0.3330319706295015,0.29856745441142085,0.1825164172488532,0.3339581357649668,0.4680755994567959,0.15538634800736312,0.1794393854926768,1751660769.534847,2000,15,3
0.5401351396119906,0.18734203041781403,0.11128416217153306,0.28328281670767863,0.05640034859428783,0.37302129517496185,0.11263903560670785,0.3600241261029637,0.6861118640511199,0.5337219324475767,0.21145780311710624,0.5059345918909544,0.5529638610890311,0.3800947825528219,0.33863470118353484,1751660769.535347,2000,15,3
0.3176916279305004,0.3766294998319227,0.45884529248288425,0.4918400953704893,0.3199637936915888,0.2765327696538583,0.410373397194563,0.3293265208831756,0.5452050853971866,1.0347534622827892,0.3586870471619536,0.11783360214170932,0.08563054029652778,0.03952974995320718,0.31035366875725967,1751660769.535847,2000,15,3
0.6241261468888023,0.7032814366768827,0.2755307836502845,0.16568971433300042,-0.08928821323980285,0.3207071768338458,0.5409851320328387,0.2574890319165981,0.5885320612272036,0.6068256201355879,0.15147516967295566,0.47739382466900776,0.32059465482546845,0.06505972255204517,0.5725245867455916,1751660769.536347,2000,15,3
-0.053408311098374184,0.5002235078904064,0.47978649851865895,0.4279611111713844,0.6597771691326266,0.86581816740066,0.38061768838832577,0.2467465840011921,0.4132222924481472,0.5165015112612932,0.33018174683764057,0.2921781827594726,0.3364905373911075,0.6386443222328724,0.3473172291507265,1751660769.536847,2000,15,3
0.405312064820741,0.2586039076130917,0.2681272437876059,0.6149179843158982,0.6527782922412362,0.4826589835184802,0.6266194498637571,0.7251902548514766,0.2587283132373951,0.6361002268363624,0.5505777598411508,0.6360715659786709,0.36036055177356574,0.17107653736006578,0.5694847301062955,1751660769.537347,2000,15,3
0.7369184858627114,0.07352833298101219,0.5025695358295059,0.4578700887067897,0.3572509805535553,0.6682071905717138,0.6342422766387195,0.17753815999435535,0.5714451079800532,0.4709820767642312,0.5480494676001353,0.6821721063416997,0.5295030635726818,0.7797762611152061,0.2854710157811546,1751660769.537847,2000,15,3
0.18100297619087258,0.7790196002230544,0.45973328471029007,0.5095838553408646,0.659523762639659,0.7181977588928173,0.852452656800698,0.7397717159652976,0.4731475120487585,0.1285429736011321,0.5215504280465719,0.6626611967280915,0.9845534098417275,0.49036778600307246,0.7985166175258988,1751660769.538347,2000,15,3
0.30479619221441306,0.33060938766803905,0.8533092105344641,0.5751608271989185,0.7687945519302836,0.7383634145109164,0.668874819340207,0.7796279688940592,0.7394958656229104,0.5812520903520888,0.7192679041872266,0.7629277115587552,0.8008358690246402,0.7620469794524994,0.4412011975258983,1751660769.538847,2000,15,3
0.7793471782485542,0.5774889725588018,0.5779545562869848,0.6698718717241827,0.8498594942036004,0.7275353250313975,0.6684516872879531,0.5330650473674026,0.40569991992087995,0.4647731268700138,0.4775870347294068,0.7108547444054852,0.5733112984921007,0.7240084320007505,0.6433661795603447,1751660769.539347,2000,15,3
0.8986617524670244,0.6993111412750523,0.4537588853021053,0.45519356922305254,0.4389673863297567,0.7546581243082144,0.9174443402830181,0.7881564545338468,0.8856576123662517,0.9051207288537949,0.5560445209966702,0.7024911160287868,0.5942439447115,0.9139920206297905,0.7264777432203006,1751660769.539847,2000,15,3
0.41097885765335335,0.8263081070053497,0.5529438456170906,0.8373540071426439,0.888575538684983,0.7146948404371168,0.7476278961136265,0.6799850338802659,0.8306469007711446,0.5854040485810881,0.8310403234864925,0.8155177994175837,0.8204387648596603,0.909083187925241,0.7890339610431726,1751660769.540347,2000,15,3
0.7373252964958845,0.8052853925165778,0.6852487016192247,0.4737654385524909,0.6390236210774909,0.7033352955833864,0.87122217734558,0.5091661184635128,0.9881593674563484,0.5834245344354233,1.1503158470178014,0.8304860613051229,0.9328008708366179,0.8157173833843272,0.6113285456417719,1751660769.540847,2000,15,3
