ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,lsl_timestamp,frequencia,num_canais,repeticao,marker
-0.10946507920780693,-0.1890000758188625,-0.16052093914153007,0.27558630752126256,0.4281267593650503,0.016067996216222884,-0.3745399184836816,-0.10080923185761595,-0.22434058191289413,0.24597478973520578,0.1539632112069992,0.22532840393029088,0.01826321957153819,0.27027629773100703,0.11348826672775521,1751913024.1720273,50,15,1,C
0.8880752812593213,1.0245217231827415,0.7265320572207262,0.8247539070531162,0.9636674124385344,0.6654735922832857,0.8004788205475586,0.8174820781959031,1.0242581882843025,1.0295378646006796,0.9241125320017846,0.9422989154190051,1.0469052065569324,0.7877144997154211,0.5957324203785382,1751913024.1920273,50,15,1,
0.5186434732861422,0.0204335313390136,0.7283061112152581,0.17736743743310834,0.493271623921192,0.5519459667748505,0.3673366790887942,0.42438401537269993,0.412435177033118,0.3726430574244384,0.3116054632062253,0.3121339772103199,0.6502265963603238,0.4467507920249802,0.70160315154723,1751913024.2120273,50,15,1,
1.346412337605954,1.3284003165114973,1.2264495126291795,1.3377803846090177,1.4457069417984636,1.0677331497630287,1.739137115409715,0.9994674292904719,0.9481967730934615,1.6978540039756402,1.7761491624163135,1.3500336346785065,1.818676542177644,1.3300057307601731,1.5339193358885896,1751913024.2320273,50,15,1,
0.2523374627852505,0.8149965035277096,0.36901093756468895,0.21099972247664425,0.3448865390871444,0.4477333629071136,0.30182969317722075,-0.06600209691807751,0.390198230516341,0.5671765955813903,0.4257710617435939,-0.07761810963506482,0.16748776683948435,-0.0347104706830893,0.3590022437436076,1751913024.2520273,50,15,1,
0.3222926082762473,0.35502135805814306,-0.3646976128673646,0.21887715379906933,0.10104884039377159,-0.14764172631112604,-0.15856206652242774,0.330348521078428,0.10111627918073267,-0.08124964854771011,-0.22720091084336436,-0.09681233696983689,-0.23808434339214804,0.16647498729153956,-0.23194800931301848,1751913024.2720273,50,15,1,
-0.2762280977246756,0.24529599425936643,-0.32695688803330325,-0.10635221465897648,0.10414644064738743,-0.13261581890840848,-0.15007978320809726,-0.17873161866862447,-0.3088925705100458,0.22155546605507004,-0.3668588321663401,-0.33677525371057926,0.001835561993200785,-0.2982364746548569,-0.15951010011094602,1751913024.2920272,50,15,1,
-1.3370711256047485,-1.1293991779495407,-1.4445182781182953,-1.2248651266713593,-1.35593415867294,-1.31567978261685,-1.4851499239846753,-1.489289726050301,-1.3244162859069066,-1.492203356758864,-1.6296414955244223,-1.5705900262430685,-1.573392375481846,-1.5497499104485788,-1.506733950277967,1751913024.3120275,50,15,1,
-0.5893108425489524,-0.22495120475311997,-0.01641225726573209,-0.7123004678353175,-0.27243298544212324,-0.26622089177175967,-0.29858858488365314,-0.5729144966820838,-0.3385483791204681,-0.30837386662085037,-0.4996911533565836,-1.059387865443402,-0.29175816364360335,-0.8403362036546799,-0.4288240124843385,1751913024.3320274,50,15,1,
-1.0131635903552167,-0.8725228344672673,-0.9082328992014853,-0.7983694533623827,-0.9597363068556738,-0.7955302779382165,-0.7815961918156922,-0.648958360261698,-0.6725756366260314,-1.3081487364592652,-0.8385652531858696,-0.8886574531683614,-1.2240292275923286,-1.0350694070958206,-0.9768431369838811,1751913024.3520274,50,15,1,
