ch1,lsl_timestamp,frequencia,num_canais,repeticao,marker
0.15117333642257003,1751913586.95434,200,1,3,C
0.4613465239272176,1751913586.95934,200,1,3,
0.8431157731128942,1751913586.96434,200,1,3,
0.9266601141669071,1751913586.96934,200,1,3,
0.6736206513049987,1751913586.97434,200,1,3,
0.6018770378670193,1751913586.97934,200,1,3,
0.28602420628994485,1751913586.98434,200,1,3,
0.3420108846183101,1751913586.98934,200,1,3,
0.6460989362868648,1751913586.99434,200,1,3,
1.1643123612359148,1751913586.99934,200,1,3,
0.9864334064530338,1751913587.00434,200,1,3,
1.2711386828957694,1751913587.00934,200,1,3,
1.6593445453991134,1751913587.01434,200,1,3,
1.3966278671234331,1751913587.01934,200,1,3,
1.10956986105909,1751913587.02434,200,1,3,
0.7283304706339425,1751913587.02934,200,1,3,
0.5126570591908137,1751913587.03434,200,1,3,
-0.3413459403582349,1751913587.03934,200,1,3,
-0.10271234588978964,1751913587.04434,200,1,3,
-0.08764544905073213,1751913587.04934,200,1,3,
-0.22237259402481552,1751913587.05434,200,1,3,
0.39485812064784376,1751913587.05934,200,1,3,
0.2681541438374274,1751913587.0643399,200,1,3,
0.11138591995704614,1751913587.06934,200,1,3,
-0.4100328821542063,1751913587.0743399,200,1,3,
-0.7200956131113269,1751913587.07934,200,1,3,
-1.0600455981652426,1751913587.08434,200,1,3,
-1.2784364310298524,1751913587.08934,200,1,3,
-1.4403214845580252,1751913587.09434,200,1,3,
-1.264383445327192,1751913587.09934,200,1,3,
-0.9293535470593104,1751913587.10434,200,1,3,
-0.3723277213309273,1751913587.10934,200,1,3,
-0.627215338951362,1751913587.11434,200,1,3,
-0.5642184174706377,1751913587.11934,200,1,3,
0.05523842898481457,1751913587.12434,200,1,3,
-0.7457921010357269,1751913587.12934,200,1,3,
-0.7446914052001185,1751913587.13434,200,1,3,
-1.125812728853982,1751913587.13934,200,1,3,
-0.7077888361324381,1751913587.14434,200,1,3,
-0.1801557165357886,1751913587.14934,200,1,3,
-0.07607938700487721,1751913587.15434,200,1,3,
0.6103098562600273,1751913587.15934,200,1,3,
1.1451634848312944,1751913587.16434,200,1,3,
1.0155487555027096,1751913587.16934,200,1,3,
0.5788293774652076,1751913587.17434,200,1,3,
0.40636675463659455,1751913587.17934,200,1,3,
0.47957312067008456,1751913587.18434,200,1,3,
0.25258003571360044,1751913587.1893399,200,1,3,
0.23207877268489085,1751913587.19434,200,1,3,
