ch1,ch2,ch3,ch4,ch5,lsl_timestamp,frequencia,num_canais,repeticao,marker
0.03774328233124247,-0.3514133854614223,0.07099725856594147,0.12932430918388255,-0.029486447926350842,1751912611.6388938,20,5,2,C
1.4003051976299576,1.3321543430516558,1.0188515866156693,0.8139073162166377,0.9598420821013235,1751912611.6888938,20,5,2,
0.05517425544028452,-0.10589753090775478,-0.47134288545267344,-0.054931377772560616,-0.1425833090452261,1751912611.7388937,20,5,2,
-0.7956139630264334,-1.0073531803930653,-1.182069220375555,-1.0109072948582813,-0.928741688387659,1751912611.788894,20,5,2,
0.11873433402760868,-0.029355914199339726,0.4155860717631704,0.096073656774454,-0.45818194176012234,1751912611.838894,20,5,2,
0.9506399032690335,1.2821050254391213,1.1674577013103986,1.1934144943402092,1.2281262324146685,1751912611.8888938,20,5,2,
-0.2440185595490658,0.04159463807109739,0.1426846291980979,-0.1729929888365266,-0.16603188007689798,1751912611.9388938,20,5,2,
-0.9084320092612346,-1.0258294234434289,-1.1372284184933,-0.9381401305161653,-0.86924742843374,1751912611.9888937,20,5,2,
-0.02736182797552051,-0.14951136361063078,-0.22026163707196347,-0.3183073052375171,-0.12004739424373428,1751912612.038894,20,5,2,
1.2047941255886483,0.7612915750851157,1.0233571958337764,0.8441356391357199,1.1696680420930912,1751912612.088894,20,5,2,
0.2467165710511901,-0.04587700680539265,0.11458175371777414,-0.3999975847700859,-0.25353365755945884,1751912612.1388938,20,5,2,
-0.9896494158221439,-0.9521568060486225,-0.6947955942351186,-0.7753280965204551,-0.8905766475168744,1751912612.1888938,20,5,2,
0.43157250793329127,0.15462628308624227,0.17189007202782072,0.18027262286747697,0.026363039410591774,1751912612.2388937,20,5,2,
1.1915275800879606,0.783193931975589,0.9446135128986369,0.6462301261749053,0.595329823113413,1751912612.288894,20,5,2,
0.3697361387604826,0.3378640634180483,0.28318873630786073,0.052102040472399025,-0.1720195118518591,1751912612.338894,20,5,2,A
-0.8401589304478283,-0.9938239555800134,-1.195586490722116,-1.1819652698192207,-0.760775391738195,1751912612.3888938,20,5,2,
0.21624432575219116,0.0069055216091969285,-0.17190933855236484,0.47960866124472856,0.037991936235219986,1751912612.4388938,20,5,2,
0.9633204640667119,0.9089511423780479,0.741346814587073,0.9584833099236851,0.6972675381292115,1751912612.4888937,20,5,2,
0.30882528551466715,-0.17265025727191813,-0.23619214030803853,-0.018597343058294868,0.10448183522427146,1751912612.538894,20,5,2,
-0.6301724166246033,-0.9309559162323024,-0.9445642989439943,-1.123907410502293,-0.9977444988572918,1751912612.588894,20,5,2,
-0.011835360676736777,0.09927156350361958,-0.10707079999966307,0.5781575624701478,-0.06709672055464752,1751912612.6388938,20,5,2,
0.7902537888187027,0.6928935501800828,0.9135086705045056,0.9006014041008333,1.0780683714382702,1751912612.6888938,20,5,2,
0.11813357131434973,0.32224289105412424,-0.12449165434069868,0.18763041646843878,-0.004578828706073054,1751912612.7388937,20,5,2,
-0.6855647689370435,-1.337449148576348,-0.8313837835427729,-0.6373233784134283,-0.6931271296646977,1751912612.788894,20,5,2,
0.2214483086721404,-0.17787398126706414,0.18134432010726464,0.3500117829661267,-0.11109618759655282,1751912612.838894,20,5,2,B
0.7732740587644394,0.8275077205799992,1.0539692668304574,0.8218886384750584,0.9403607531855923,1751912612.8888938,20,5,2,
-0.4076591632653457,0.11777868076525942,-0.07702977163331454,-0.026215508189022043,-0.16253589821101536,1751912612.9388938,20,5,2,
-0.6336615968342187,-1.1603456904379121,-0.9499654679086662,-1.1529033556382244,-0.8117887386735625,1751912612.9888937,20,5,2,
-0.2130244679747974,-0.19759502746548774,0.12449365569318672,0.18130635365315814,-0.021572473562576727,1751912613.038894,20,5,2,A
1.017874328919714,0.7801199342280563,1.0034332044594512,1.0140170930122316,0.5516938053864859,1751912613.088894,20,5,2,
-0.29723481227855575,-0.07063769656472721,0.11645002845868319,0.043991659371753415,-0.4498126568283193,1751912613.1388938,20,5,2,
-1.044430195991686,-0.5986845939934251,-1.1950984189751968,-0.9877373845126077,-0.8357034557461094,1751912613.1888938,20,5,2,
0.16556700599840424,-0.16332082039589282,0.10685644504861916,0.3346202552869574,-0.3437736252431328,1751912613.2388937,20,5,2,
0.6179103945102549,1.1326557371664485,0.7328873936907412,1.1845526802413882,0.5832238529828018,1751912613.288894,20,5,2,
-0.03562626871703199,0.049508527974479605,-0.26918631386599895,-0.3560442268162509,-0.0197625950947096,1751912613.338894,20,5,2,
-0.7343458524984696,-1.038096397301818,-0.7725996143089947,-0.6431617639279477,-0.7557342382048295,1751912613.3888938,20,5,2,
-0.05149750193303727,-0.1262018136666764,0.2663901690826974,-0.353496395169774,0.2246819188855832,1751912613.4388938,20,5,2,
0.9577423868972617,0.96134472924947,0.6647973592964888,0.9277947077495373,1.2624430679010186,1751912613.4888937,20,5,2,
-0.044954942220670445,-0.2591681479626063,-0.31176739105665513,0.33569158589284764,-0.22350098346942704,1751912613.538894,20,5,2,
-1.1968721575959047,-0.7520829133484428,-1.175829029983431,-1.2016838232702602,-1.0834695768522467,1751912613.588894,20,5,2,
-0.18596681300621776,-0.2681792470365293,0.10100657917407746,0.3182479550159366,-0.2627657925124555,1751912613.6388938,20,5,2,C
0.8230778129883772,0.9931395320564977,1.0612512353111143,0.7719326549730728,1.1279174472399318,1751912613.6888938,20,5,2,
0.24136063546025185,0.19250054834195116,-0.06262529632581537,-0.008091546770141544,-0.0951831287597895,1751912613.7388937,20,5,2,A
