ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,lsl_timestamp,frequencia,num_canais,repeticao
0.029861902788296948,-0.1674433272165735,0.042970546574350066,0.11485529404208408,0.15643088154693918,-0.056293206183769054,-0.139904293507368,-0.047691348032665955,0.5678655649279737,0.22495136095055407,-0.17670393064922033,-0.036705395309809645,0.16550998962001728,0.26099913804119906,0.07228994413884203,1751660754.510443,2000,15,1
-0.17732390365552209,0.1129785444467075,-0.1331335377756564,0.29470335041459017,0.07728126377664762,-0.09656008198240582,0.036200186100824795,0.06381100546581575,0.3416639413718699,0.3364249963058063,-0.1999058167975365,-0.4696905134261157,0.20038675861914063,0.15125763859199748,0.13305327008390155,1751660754.510943,2000,15,1
-0.1771520910974828,0.36688728953188726,0.208855641839279,0.06422713891407353,0.3001221394647692,0.0009272036834310216,0.1464665823819406,0.2646137613768323,0.30138977379592213,0.2825893464131518,0.06675100406599405,0.290679347500469,0.023074409523219333,-0.005843252011198952,0.12757490184776354,1751660754.511443,2000,15,1
0.13457509850281424,-0.019040096625993236,0.30024945009974763,0.1841934049528418,0.24095211119748133,-0.11730965806204394,0.03065260569124871,0.22107268121207152,-0.12268529923980556,0.10610384099722608,0.25812944936782023,0.298110882400202,0.13427857175385066,0.12463638996054258,0.45622636070106326,1751660754.5119429,2000,15,1
0.2868268568993307,0.27924617948165203,0.03357561629777739,0.12449882481480362,0.17462519913877014,0.21775238383892906,0.4974451706285341,0.1737908320641634,0.056810480908099065,0.10902309788754692,0.14544985391355295,-0.13868981822510917,0.3894572441073819,0.2070207401616201,0.1711456746536737,1751660754.512443,2000,15,1
0.2641937963692511,0.2049273553040246,0.281239314874832,0.19673760449631944,0.6329868788212104,0.47482313627482114,0.1163898271853023,-0.053789443864140696,0.06357273693137988,0.19949672158423606,0.5607203534616574,0.32372382117884124,0.45389874161842636,0.060720529598677714,0.438181399962025,1751660754.512943,2000,15,1
-0.0735968297276659,0.25714181409699205,0.1812839860608393,0.38543582579914976,0.07734056258633107,0.6009257813995632,0.29172546681534656,0.3438348336663498,0.3284901175868168,0.3038373565078108,0.27742756237135824,0.6537077596853633,0.20732885848819144,0.4312600168831145,0.27251133158780905,1751660754.513443,2000,15,1
-0.02864297959159523,0.3645835914987636,0.4420603149619996,0.4084990073100931,0.8268923387834333,0.3905982702329847,0.37132049324547967,0.5116701862803377,-0.0007567120126757421,0.38327448019210164,-0.01069247153203362,0.7380775660046877,0.2154671331691485,0.4176417898775396,0.47979749223680435,1751660754.513943,2000,15,1
0.16419668929530581,0.5059361073685792,-0.016597827937310627,0.5549372262566481,0.12916824800269255,0.48612190788454945,0.35940300973600214,0.48816877242464063,0.4937794119764709,0.16283032705134515,0.3199261995719537,0.0405504582300798,0.5678511532697057,0.5081799119521071,0.31993302474872665,1751660754.514443,2000,15,1
0.24367286806262245,0.76416770833041,0.36260076064497837,0.3781792480365459,0.49086709146704915,0.5030249721926354,0.13538785940962383,0.8584797613215956,0.6027560245318189,0.22858815979976338,0.4575444097190137,0.6150330232288873,0.44210513850287037,0.2871758714168604,0.4428650840482787,1751660754.514943,2000,15,1
0.06418625040468962,0.44404828089855614,0.39971443840303844,0.16269260153482368,0.5880937972976591,0.33383388220423227,0.4954785308539768,0.5781514356419091,0.5850682171956273,0.15955630146492472,0.31930118645498984,0.6464588125252098,0.635833571210084,0.37249118676469795,0.21608293018918445,1751660754.515443,2000,15,1
0.8386457398975738,0.6151776744048233,0.509180343797922,0.5231368529058141,0.31276144368737935,0.7549440113270836,0.6828263057569112,0.42925260456499226,0.5051484230878589,0.5907416833685288,0.3295570859884379,0.1892218939705001,0.4193548700480378,0.19483635232321722,0.5087510061813796,1751660754.515943,2000,15,1
0.4851697261901316,0.3535976246402626,0.731487127619032,0.2858514339705476,1.0720217630027788,0.5945519880450142,0.683485969132101,0.5307744805754782,0.5057632631647845,0.7479372892709206,0.13567668579566083,0.4167744293986599,0.40280986642744737,0.6733638393549721,0.555694151701703,1751660754.516443,2000,15,1
0.916464968580804,0.8398378263001106,0.6715503326908668,0.5523589313356577,0.7167159698639205,0.21918856268914028,0.6879919999127266,0.6740282231269717,0.6593219568585564,0.7295074971445481,0.5638411400353861,0.3588375728153172,0.4213377756540491,0.6012183546979919,0.6886778275937995,1751660754.516943,2000,15,1
0.4999459356406738,0.5714190452247214,0.6994586364315415,0.289436831620152,0.7680937723933075,0.6641334797957187,0.6479614513852032,0.3795235966939312,0.641115566114949,0.7815127461526993,0.8142233293957724,0.5657501826911713,0.5288791037001601,0.4512606501561566,0.3833074871731819,1751660754.517443,2000,15,1
0.7483789540689936,0.5889799445678278,0.7064476682737525,0.922822343583164,0.4442600516648601,0.8443921788311198,0.7893633334592394,0.4866828176697754,0.8558006889915708,0.7483611892112769,0.6582873468640752,0.40756695188483205,0.7648712280169822,0.5211503480773012,0.8767500695490227,1751660754.517943,2000,15,1
0.4239216817541187,0.6550608835009742,0.47456458555198444,0.8441951460990659,0.9929815604352445,0.45920058843824374,0.941052059980389,0.19284510714136616,1.0647721401092227,0.8311911842320598,0.6361712357338272,0.7864326958140821,0.5452775118234594,0.5905100392876586,0.6591204443747118,1751660754.5184429,2000,15,1
0.9534213561725937,0.6604842409800737,0.3246255751585017,0.7272914756932728,0.8907776878276706,0.4680797644667755,0.8511755639316696,0.6067678428848069,0.8137436256911527,0.4929256504985753,0.7881934441614664,1.040431605427307,0.8014257879816364,0.7223771558654214,1.0895641488405625,1751660754.518943,2000,15,1
0.5611767851030636,0.819364431534886,0.5508581255676314,0.5576530030596455,0.5500519659688592,0.4939558971438285,1.0269333046921352,0.7420816839846184,0.41739526081908757,0.9054632392928362,0.29213155831192,0.5556517567428831,0.8680389362269085,0.5733027888379367,0.7972993945494611,1751660754.519443,2000,15,1
0.8228893176021513,0.5843204373363915,0.8746913025049544,0.6828568140402266,0.5935241733617695,0.8573865592126111,0.4188707658935203,0.8128578296897977,0.9202392523497728,0.7981095042833216,0.8047954274955745,0.7167063210858906,0.6239125100019003,0.751109870948922,0.691202170976094,1751660754.519943,2000,15,1
0.6332807046496518,0.6855511532557795,0.6600400206140824,0.8962553561565642,0.9932847148019204,0.5842933426922102,0.1615042790752107,0.7588261555195036,0.6522966733053277,0.8393869526358324,0.4686540033791982,1.0757156687132767,0.42680773878657186,0.9209249928422656,0.6518677587021913,1751660754.520443,2000,15,1
1.1254930757284405,0.5703974650429788,0.72249812134788,0.9157500742990351,0.814568943792928,0.9909033766268482,0.8236628202963028,0.6827542538877029,1.027454364038818,0.6285886616755962,1.1354459489547615,0.8986390162678999,0.64279418453029,0.9830533823995318,0.7747416358272423,1751660754.520943,2000,15,1
0.5476677117988668,0.8222666419147143,0.8396547812022442,0.9342011407198081,0.9322293411545268,0.8955181350756215,1.2167737405030639,0.7831777755718696,0.594691562207033,0.9016756385268259,1.0150930970928544,0.780905891243696,0.9736146703899878,0.7276719782594311,0.7503854460137497,1751660754.521443,2000,15,1
0.8934196642258322,0.8480731398975692,0.806938926557613,0.22449803971448368,1.207088420623244,0.7374619725457169,0.5838021904474149,0.6208803261211937,0.8471427094378978,0.6433118140955172,0.7145200081436722,0.9255513880388415,0.9455366226586159,0.8932927343576392,0.7691150914071723,1751660754.5219429,2000,15,1
0.8272047608333863,0.8659637622720587,0.76479947096969,0.8354604466750635,0.6896944036898344,0.6510137358913395,1.1552412172061992,0.6402202337994002,0.7818191826652843,0.5490380447631112,0.6698332367123673,0.7378639810043423,1.2533784838756588,1.0163134775952283,0.6646376038520281,1751660754.522443,2000,15,1
0.8786399994964571,0.8390174226293995,0.5209069461270883,0.7560467823767849,0.7852668457486387,0.6281490529518966,0.9582522882891978,0.5065938602312214,0.6477242524187534,1.0636497012586468,1.2583954320380326,0.9189120974277949,1.0712200267615912,0.5703363210993446,1.0183721890411181,1751660754.522943,2000,15,1
