ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,lsl_timestamp,frequencia,num_canais,repeticao
0.1466006621570042,0.24901206957504823,-0.2642125938654555,-0.028731518761597886,0.05799938080884004,-0.06688966242221052,-0.21147837035176886,0.0006227189216473498,-0.006212906286018652,0.3455501772606472,1751660732.13207,2000,10,1
-0.024738829760882153,0.04180896350944169,-0.1378258583307782,-0.06638470857388834,0.110036314160987,0.26477971606788175,-0.21672179694718274,-0.39056439508683216,0.213912872366561,0.23133427894075528,1751660732.13257,2000,10,1
0.10686938176932627,-0.012550352050845343,-0.13838868653761704,0.1213780789909613,0.12170593243514263,-0.2019968504911605,0.328439397088919,-0.02207328059364906,0.11858881561332642,-0.043342440086816564,1751660732.13307,2000,10,1
0.40505660617414396,0.2259605301496343,0.14563712412865987,0.19733118253534782,0.24840048312100815,0.1864931915148128,-0.22007926213958642,-0.004195407480382274,0.5921049874639173,-0.08048642778826001,1751660732.13357,2000,10,1
0.0657027546527984,0.1555683523614669,0.06269826801047995,0.10254165203605659,0.14766689563057575,0.09146023241886056,0.22659981788060332,0.028145812936708925,0.198584441202314,-0.025458679749829294,1751660732.1340702,2000,10,1
0.29838965249911736,0.10912750914636393,0.7137492461574801,0.555001476287583,0.19369330165297674,0.3575109685877314,-0.02750674387536811,0.20603777076703012,0.4679340570951096,0.40495350785532336,1751660732.1345701,2000,10,1
-0.02976275566688813,0.0342801337040759,0.14381235146736568,0.15163134146563145,0.2595659218069263,0.3252579541614056,0.46250094804941533,0.4830844672009169,0.3675454980791489,0.46800408074736677,1751660732.13507,2000,10,1
0.48269690510829666,0.22346117573437654,0.41315937201352837,0.37643801975085645,0.14623319053393213,0.2273211333219337,0.5099371713842886,0.3517435315074534,0.12387105272349719,0.28022603478329144,1751660732.13557,2000,10,1
0.43819917236212547,-0.11068063482901763,0.23279943482287982,0.43167212274530936,0.5198901359446377,0.14493208255498372,0.08184194243280146,0.2873605911474452,0.07405559859738087,0.3325060413701285,1751660732.13607,2000,10,1
0.26019163330070794,0.12247420433305023,0.5260697404628056,0.5537421953122078,0.44476053152284994,0.4639672362979001,0.358560839632866,0.2958583388057755,0.37823774327043236,0.5968880296405551,1751660732.13657,2000,10,1
0.31467287606054417,0.7151279329999518,0.6918700110586163,0.48635550211138756,-0.17588159436338202,0.5099010908663287,0.779687363571862,0.5555551654987271,0.30416921674034947,0.9349219080238282,1751660732.1370702,2000,10,1
0.5104263694876476,0.18111780892054202,0.34408639568880867,0.2539015830351623,0.37108831322220615,0.31215974625936804,0.2932600645416284,0.7010574957743194,0.3040227587817711,0.8640142075139351,1751660732.1375701,2000,10,1
0.7425531333302687,0.5301231173681049,0.46277659896429857,0.7139870091550979,0.5733132076394801,0.2858238479319546,0.33523692989180076,0.5314142271201572,0.5717549456656676,0.0008691662513410359,1751660732.13807,2000,10,1
0.9771026052405862,0.3512576585597086,0.4787585145033417,0.6374433223156998,0.5217314938098547,0.6240893032346269,0.2396383759950823,0.30002719490697954,0.3035364505278247,0.7367357925399506,1751660732.13857,2000,10,1
0.6423723595716839,0.9160116339307064,0.49829656144746115,0.5713704590336744,0.6689853803607099,0.36964742426913055,0.6011231595926839,0.6026046777059887,0.5830561733551555,0.45394818952245386,1751660732.13907,2000,10,1
0.5623128888825171,0.728434406431919,0.6847079978245213,0.49335765589450675,0.8010621772794825,0.3436099659257024,0.43085628902235223,0.8534478042696056,0.7316536507145481,0.3647180668031604,1751660732.13957,2000,10,1
0.752777792445567,0.8288495758484237,0.7034890807733974,0.4684945440878185,0.9735847055497082,0.6720633701308181,0.4848088513895893,0.5859142102888026,0.9302724207910094,0.702148668227654,1751660732.14007,2000,10,1
0.48214467325891275,1.1228501773027488,0.9691883960876944,0.6861801179283156,1.050937357144748,0.7739655271744937,0.5819549496406901,0.5293779697170957,0.8647007113465551,0.27590570848832996,1751660732.1405702,2000,10,1
0.8483561296089919,0.9273452181356424,0.8431003425027191,0.8727057822544764,0.5835039133111507,0.691944686387788,0.6671639967130347,0.7453154079354738,1.0407171337702783,0.7935244976074778,1751660732.1410701,2000,10,1
0.666780623525373,0.8957413297471133,0.9211141648104471,1.0798209340612477,1.1091775809410667,1.185754401365875,0.6455390139215298,0.9434538839534602,0.5257756900262737,0.7819014591975312,1751660732.14157,2000,10,1
0.9133915282305947,0.8144696684271663,0.9287456900599146,0.516756922652716,1.000889677786666,0.9909445026928689,0.6605488759748315,0.8268060821222083,0.5788170215810413,0.8333469615422066,1751660732.14207,2000,10,1
0.6442302881344337,0.740797715098912,0.7743884735028218,0.9866612958071517,0.8363284419802646,1.0232643155375016,1.1182631102599538,0.9765467795638877,0.7426474508781743,0.7260462387577725,1751660732.14257,2000,10,1
0.6578655018986745,0.5955454007256564,0.7652243420114399,0.7125503757935582,1.0053083091086936,0.8786288331366929,0.5710988126725363,0.8030920804586725,0.759192416652364,0.9604945519768661,1751660732.14307,2000,10,1
1.2697374079797417,0.6514723145680424,1.1170260458420667,0.9865763236951153,0.9703009252571365,0.7521919732236854,1.0236346193599786,1.0115716621586421,1.0970893810796267,0.9319229320165014,1751660732.14357,2000,10,1
0.8351965262572097,0.909353819278339,1.0526750099918323,1.061333566616317,0.5705800838992483,0.7415175737061713,1.1037807379367937,0.8613025355956013,0.9706526651961637,0.6641663662571473,1751660732.1440701,2000,10,1
0.6660615730977422,0.7344126047395114,0.7273060654790666,0.9189785522449905,0.9841010091860678,0.9278176085360167,0.9038925672965072,0.7420085231190678,0.4167978278082809,0.747538965941176,1751660732.14457,2000,10,1
0.8193575288768077,1.2284085782353429,1.1085592080204127,1.14116039064589,1.1544042447703313,0.986300261951146,1.0050680838190906,0.5508268281571851,0.7357319522608625,0.7290584838038968,1751660732.14507,2000,10,1
1.2382989552728951,1.0061853882595635,1.0780392510191827,0.6572434210156817,0.8766525072148489,0.5623215587853194,1.0680724731881575,0.9149334049636516,0.8711616122897042,0.7791571534819763,1751660732.14557,2000,10,1
1.0926362804245795,0.8816824233028138,0.7086477363742931,0.9713641701573569,1.000032541147096,0.854361369419146,1.0719589920972081,0.8984698989894508,0.7897732854669248,0.8410364295022713,1751660732.14607,2000,10,1
0.6987026692733295,0.7987761672307072,1.2052627005124945,1.10452245455303,0.6185597263786462,0.8657567254397611,0.7960300426619851,0.9664687874340562,0.7557458991639984,1.0012439463151854,1751660732.14657,2000,10,1
0.9840268858567838,0.4857926281403486,1.2147420680045014,1.184068905520007,0.7880699386131549,0.9646731439856174,0.8553505150426832,0.7422171370895171,0.9001106499177507,0.9234649118038191,1751660732.1470702,2000,10,1
0.6799223855614974,0.7753109348761912,1.1916157168609502,0.6797822932697586,1.0427431187368503,0.8531278021922882,0.9618924269212868,0.8434293418936549,0.9298729021016069,1.1216289698466149,1751660732.1475701,2000,10,1
1.092364269661557,1.188880141955423,0.8260373904941959,1.1951299321494406,0.9528826823830079,1.4119157406331326,0.952026372395262,0.744723754913063,0.7826147100278713,0.9301793425191767,1751660732.14807,2000,10,1
1.460573264622485,0.9414899228160547,0.905514929132213,0.9160130561491185,0.7674289870149797,1.0033184735563767,0.9121919049909492,0.9251443569288301,0.968081328165103,1.120045574174813,1751660732.14857,2000,10,1
1.1420245504082605,1.0165656133783936,1.31758545161389,1.049965527548434,0.5564639000513645,0.863128050799796,1.1917158026068002,1.1438050300285387,0.556249290164132,1.1409420882350048,1751660732.14907,2000,10,1
0.820400618718952,0.9086436906976909,0.7082263130991135,1.1095922098958122,0.5816044673486007,0.6539724402985672,1.034379659508849,1.1265485206067476,0.7827103792312187,0.9476723117455401,1751660732.14957,2000,10,1
0.8796978088481349,1.2107717226935233,1.1054306417176234,0.5280365738720624,0.8913710056901273,0.6162707002368659,0.8049585641691653,0.974611275611776,1.0861168205305924,1.0251125979520166,1751660732.15007,2000,10,1
1.0094823969496043,0.9496402381156134,0.9591151514171259,0.7058184493789422,1.0760201661442608,1.0340353407555538,0.7859903356892934,0.6088251450575669,1.357254117695209,0.6900407235341585,1751660732.1505702,2000,10,1
1.0975404195530793,0.7372087433571058,0.6168290333085658,0.9400951046856235,0.6015506789521923,0.6666005519988594,1.277950922113635,0.41266436403859963,1.4645462944960577,0.9012026594517398,1751660732.15107,2000,10,1
0.8118389806308154,0.6241576077773241,1.0622470568745443,0.9615842454827531,0.7947438371487489,0.8899055962439212,1.0640210588536556,1.2150008897861273,0.9049793393266088,0.6515501613377044,1751660732.15157,2000,10,1
1.0030861112878215,0.763880200716375,0.9753037106627283,0.9015988343369764,0.8480904505397892,0.8058624038618333,1.1893703625910672,0.8345023745442949,0.9730751629323704,0.8230164634127034,1751660732.15207,2000,10,1
0.8282211715808006,0.8696813376354217,0.5322078637313417,0.5446835813223756,0.48370454675441504,1.0881419117690538,0.917469957634645,0.6595455123612446,0.7418532587356814,1.13577198908285,1751660732.15257,2000,10,1
