ch1,lsl_timestamp,frequencia,num_canais,repeticao,marker
0.13520567301004185,1751913605.170609,200,1,4,C
0.19357295382947043,1751913605.175609,200,1,4,
0.7159222311270944,1751913605.180609,200,1,4,
1.1421731183430044,1751913605.185609,200,1,4,
0.8118631952959008,1751913605.190609,200,1,4,
0.5741012938340949,1751913605.195609,200,1,4,
0.6076900628853295,1751913605.200609,200,1,4,
0.5034659310025228,1751913605.205609,200,1,4,
0.7448476683565541,1751913605.210609,200,1,4,
0.7807680666386188,1751913605.215609,200,1,4,
1.1128948988894594,1751913605.220609,200,1,4,
1.1887670247019075,1751913605.225609,200,1,4,
1.578442993776515,1751913605.230609,200,1,4,
1.326174678878566,1751913605.235609,200,1,4,
1.3700435678634864,1751913605.240609,200,1,4,
0.5368298684988817,1751913605.245609,200,1,4,
0.1119911321302905,1751913605.250609,200,1,4,
-0.12846486482122038,1751913605.255609,200,1,4,
0.011204527874948134,1751913605.260609,200,1,4,
-0.011838265130027087,1751913605.265609,200,1,4,
0.3696911513391996,1751913605.270609,200,1,4,
0.5035825942213592,1751913605.275609,200,1,4,
0.27241066096192856,1751913605.280609,200,1,4,
0.06288972349907532,1751913605.285609,200,1,4,
-0.46806836376899413,1751913605.290609,200,1,4,
-0.9699991472921161,1751913605.295609,200,1,4,
-1.1868691828833848,1751913605.300609,200,1,4,
-1.0170413317076117,1751913605.305609,200,1,4,
-1.0121630906718684,1751913605.310609,200,1,4,
-1.439309308330576,1751913605.315609,200,1,4,
-0.9978137904871105,1751913605.320609,200,1,4,
-0.5987852639375973,1751913605.325609,200,1,4,
-0.39432393506281443,1751913605.330609,200,1,4,
-0.5319834303392214,1751913605.335609,200,1,4,
-0.6332696214928525,1751913605.340609,200,1,4,
-0.8759867073813339,1751913605.345609,200,1,4,
-0.9291464320397491,1751913605.350609,200,1,4,
-1.1346460721934553,1751913605.355609,200,1,4,
-0.9350837707098398,1751913605.360609,200,1,4,
-0.3885615026643122,1751913605.365609,200,1,4,
0.2934445285715032,1751913605.370609,200,1,4,
0.41917181160530903,1751913605.375609,200,1,4,
0.9906361873556587,1751913605.380609,200,1,4,
0.910950897430852,1751913605.385609,200,1,4,
0.7855169868449006,1751913605.390609,200,1,4,
0.7739407065601697,1751913605.395609,200,1,4,
0.6849739877358167,1751913605.400609,200,1,4,
0.22095076158043628,1751913605.405609,200,1,4,
0.5362927228307662,1751913605.410609,200,1,4,
0.6224294287369774,1751913605.415609,200,1,4,
0.6954335629739099,1751913605.420609,200,1,4,
1.5879076016672897,1751913605.425609,200,1,4,
1.6670347081804184,1751913605.430609,200,1,4,
1.4499339489713163,1751913605.435609,200,1,4,
0.6007013053838152,1751913605.440609,200,1,4,
0.7142356128084368,1751913605.445609,200,1,4,
0.37292994881536284,1751913605.450609,200,1,4,
0.04152046807761861,1751913605.455609,200,1,4,
-0.43685019634219735,1751913605.460609,200,1,4,
-0.06331604713602527,1751913605.465609,200,1,4,
0.452076885500733,1751913605.470609,200,1,4,
-0.0316575424930389,1751913605.475609,200,1,4,
-0.3813375863434886,1751913605.480609,200,1,4,
-0.0626322690727641,1751913605.485609,200,1,4,
-0.02686414284122851,1751913605.490609,200,1,4,
-0.5743591249443757,1751913605.495609,200,1,4,
-1.1496611593497084,1751913605.500609,200,1,4,
-1.1195836734171005,1751913605.505609,200,1,4,
-1.7485879454837598,1751913605.510609,200,1,4,
-1.2325986478156765,1751913605.515609,200,1,4,
-0.9894443440057885,1751913605.520609,200,1,4,
-0.9081846619948604,1751913605.525609,200,1,4,
-0.6082519920581204,1751913605.530609,200,1,4,
0.06904661856446048,1751913605.535609,200,1,4,
-0.48293604662730566,1751913605.540609,200,1,4,
-0.9019860427457334,1751913605.545609,200,1,4,
-1.4966288147562898,1751913605.550609,200,1,4,
-1.0148946736913955,1751913605.555609,200,1,4,
-0.9482737216407373,1751913605.560609,200,1,4,
-0.48913959173302024,1751913605.565609,200,1,4,
-0.033257090798411236,1751913605.570609,200,1,4,
0.13432745035142185,1751913605.575609,200,1,4,
0.8163616567583482,1751913605.580609,200,1,4,
0.8905631384453498,1751913605.585609,200,1,4,
0.94151791622768,1751913605.590609,200,1,4,
0.9048698114640821,1751913605.595609,200,1,4,
0.7332863036214126,1751913605.600609,200,1,4,
0.574343465115719,1751913605.605609,200,1,4,
0.6259824026915274,1751913605.610609,200,1,4,
0.727179850725012,1751913605.615609,200,1,4,
0.8882132935746997,1751913605.620609,200,1,4,
1.3637572011648993,1751913605.625609,200,1,4,
1.4000711948135873,1751913605.630609,200,1,4,
1.3459062527798962,1751913605.635609,200,1,4,
0.9847517665204438,1751913605.640609,200,1,4,
0.5665174474964834,1751913605.645609,200,1,4,
0.1984604380722917,1751913605.650609,200,1,4,
-0.16609431145835055,1751913605.655609,200,1,4,
0.2679198660044519,1751913605.660609,200,1,4,
-0.42004557555629,1751913605.665609,200,1,4,
0.46686240581727634,1751913605.670609,200,1,4,
-0.22771742245404178,1751913605.675609,200,1,4,
0.07677306358658105,1751913605.680609,200,1,4,
0.06438093576377552,1751913605.685609,200,1,4,
-0.08193493333443264,1751913605.690609,200,1,4,
-0.6635401990939473,1751913605.695609,200,1,4,
-0.8036101085901906,1751913605.700609,200,1,4,
-1.3361019691563514,1751913605.705609,200,1,4,
-1.2171975242374056,1751913605.710609,200,1,4,
-1.5199382675825792,1751913605.715609,200,1,4,
-1.1450737796007529,1751913605.720609,200,1,4,
-0.9220742506153768,1751913605.725609,200,1,4,
-0.8168793442890859,1751913605.730609,200,1,4,
-0.36885621163031146,1751913605.735609,200,1,4,
-0.5762520766978001,1751913605.740609,200,1,4,
-0.7657764488554905,1751913605.745609,200,1,4,
-1.0008535438480584,1751913605.750609,200,1,4,
-1.159095285179745,1751913605.755609,200,1,4,
-1.0224153317180917,1751913605.760609,200,1,4,
-0.3707891466675131,1751913605.765609,200,1,4,
0.008010494659836746,1751913605.770609,200,1,4,
0.2907984527325186,1751913605.775609,200,1,4,
0.5812614851104447,1751913605.780609,200,1,4,
0.8031201181230418,1751913605.785609,200,1,4,
0.8383499929518059,1751913605.790609,200,1,4,
0.5818568091168042,1751913605.795609,200,1,4,
0.49244120090881394,1751913605.800609,200,1,4,
0.18012090618831272,1751913605.805609,200,1,4,
0.8023991761063326,1751913605.810609,200,1,4,
0.771279939856034,1751913605.815609,200,1,4,
1.0082211134917856,1751913605.820609,200,1,4,
1.3572075674558017,1751913605.825609,200,1,4,
1.4203764683935316,1751913605.830609,200,1,4,
1.0557980162657632,1751913605.835609,200,1,4,
1.268062251894241,1751913605.840609,200,1,4,
0.5882082958021921,1751913605.845609,200,1,4,
0.2607576378745311,1751913605.850609,200,1,4,
0.42469988399623626,1751913605.855609,200,1,4,
-0.14600362443575055,1751913605.860609,200,1,4,
0.187359624649651,1751913605.865609,200,1,4,
-0.006648615774370739,1751913605.870609,200,1,4,A
0.14079797352834222,1751913605.875609,200,1,4,
0.13245844743627358,1751913605.880609,200,1,4,
-0.24169904620834026,1751913605.885609,200,1,4,
0.016913102199306473,1751913605.890609,200,1,4,
-0.8568749810466616,1751913605.895609,200,1,4,
-0.6217443539040444,1751913605.900609,200,1,4,
-1.467263012075295,1751913605.905609,200,1,4,
-1.233010686882077,1751913605.910609,200,1,4,
-1.1578505995434127,1751913605.915609,200,1,4,
-1.0761527363471939,1751913605.920609,200,1,4,
-0.9890135001135973,1751913605.925609,200,1,4,
-0.4025846962355792,1751913605.930609,200,1,4,
-0.40083151188195154,1751913605.935609,200,1,4,
-0.348957478665042,1751913605.940609,200,1,4,
-0.8250682992342212,1751913605.945609,200,1,4,
-0.8132473237091971,1751913605.950609,200,1,4,
-0.7041552950330672,1751913605.955609,200,1,4,
-0.8824386547060711,1751913605.960609,200,1,4,
-0.4350221896820818,1751913605.965609,200,1,4,
0.04946692121861695,1751913605.970609,200,1,4,
0.46115028436399735,1751913605.975609,200,1,4,
0.9117318354645815,1751913605.980609,200,1,4,
1.0092035362597733,1751913605.985609,200,1,4,
0.361954980850013,1751913605.990609,200,1,4,
0.5814668197347985,1751913605.995609,200,1,4,
0.2667091712983013,1751913606.000609,200,1,4,
0.2620323708332465,1751913606.005609,200,1,4,
0.3083728695384736,1751913606.010609,200,1,4,
0.5453976667108815,1751913606.015609,200,1,4,
0.9103410162505285,1751913606.020609,200,1,4,
1.6642249852124764,1751913606.025609,200,1,4,
1.3797071482934486,1751913606.030609,200,1,4,
1.4351490678122159,1751913606.035609,200,1,4,
1.00376764513121,1751913606.040609,200,1,4,
0.3925317719617356,1751913606.045609,200,1,4,
0.37704786571789517,1751913606.050609,200,1,4,
-0.025295876934515245,1751913606.055609,200,1,4,
-0.060103257058430934,1751913606.060609,200,1,4,
0.07909884709273973,1751913606.065609,200,1,4,
-0.18418123844700354,1751913606.070609,200,1,4,
0.34932327126619467,1751913606.075609,200,1,4,
0.445076193173901,1751913606.080609,200,1,4,
-0.2844557564250392,1751913606.085609,200,1,4,
-0.44716463158267805,1751913606.090609,200,1,4,
-0.9807788495730572,1751913606.095609,200,1,4,
-1.2841615192320828,1751913606.100609,200,1,4,
-1.204587557308647,1751913606.105609,200,1,4,
-1.8079846845888348,1751913606.110609,200,1,4,
-1.3951235236121435,1751913606.115609,200,1,4,
-1.1262691284786401,1751913606.120609,200,1,4,
-0.6612243722274279,1751913606.125609,200,1,4,
-0.42763997815554794,1751913606.130609,200,1,4,
-0.3942972971806633,1751913606.135609,200,1,4,
-0.2859007584850699,1751913606.140609,200,1,4,
-0.6286776609272937,1751913606.145609,200,1,4,
-0.7042854348017143,1751913606.150609,200,1,4,
-1.2067757346305577,1751913606.155609,200,1,4,
-0.5641460307735687,1751913606.160609,200,1,4,
-0.3043515927984226,1751913606.165609,200,1,4,
-0.37357260875425685,1751913606.170609,200,1,4,
0.6123123782412836,1751913606.175609,200,1,4,
1.1616494807722286,1751913606.180609,200,1,4,
0.7329001157977268,1751913606.185609,200,1,4,
0.9502846742121702,1751913606.190609,200,1,4,
0.0895379327152862,1751913606.195609,200,1,4,
0.6008973487788764,1751913606.200609,200,1,4,
0.25477866912761415,1751913606.205609,200,1,4,
0.31558791535766556,1751913606.210609,200,1,4,
0.7068257614719399,1751913606.215609,200,1,4,
0.7768736027260194,1751913606.220609,200,1,4,
1.7002041252911204,1751913606.225609,200,1,4,
1.7334396819242994,1751913606.230609,200,1,4,
1.567704239187414,1751913606.235609,200,1,4,
0.9887539585682588,1751913606.240609,200,1,4,
0.6065628217906063,1751913606.245609,200,1,4,
0.7305827997117355,1751913606.250609,200,1,4,
