ch1,ch2,ch3,ch4,ch5,lsl_timestamp,frequencia,num_canais,repeticao
-0.31105024923136115,0.19430881064718689,-0.0023071984397577796,0.3092668966347909,0.012518224851753013,1751660724.6584177,2000,5,3
0.23465766240958336,0.27058700924432066,0.23574737975067597,0.17633185464931617,-0.04658774155085897,1751660724.6589177,2000,5,3
0.15376279988283487,0.42782993614929693,0.15653893025301874,-0.20115659226894483,-0.03888391201657898,1751660724.6594176,2000,5,3
-0.08873238622940133,0.6658497386268575,0.3004141851896389,0.12366608927127165,0.13893386117927645,1751660724.6599176,2000,5,3
0.4267654158807246,-0.031545123486961896,0.2843622304320604,-0.009684085162041806,0.44991267189877837,1751660724.6604178,2000,5,3
-0.06129602260752681,0.1038310144754177,0.35231376912366036,0.2873887083418603,0.5674901877958333,1751660724.6609178,2000,5,3
0.2508298184599263,0.19627974447902913,0.16969565359195904,0.3503335877417497,0.1353825656804505,1751660724.6614177,2000,5,3
0.5782753042534412,0.30258752946636375,0.5033960532057704,0.24810920414708332,0.20138656730417814,1751660724.6619177,2000,5,3
0.15117609197934317,0.4527394191445552,0.5202781235651247,-0.009571587261957282,0.37661032649332654,1751660724.6624177,2000,5,3
0.18966249023327209,0.774308915809891,0.22731287796832306,0.12479573851283343,0.6016458895617571,1751660724.6629176,2000,5,3
0.6688355393014397,0.6003219195921141,0.26037106888972517,0.16440358824206142,0.10484292632206377,1751660724.6634178,2000,5,3
0.48971754396206907,0.49909515081275735,0.6548855057396354,0.5906483933580033,0.5201371496586138,1751660724.6639178,2000,5,3
0.648012503785546,0.25187612442979507,0.6194966553929792,0.4119726411635777,0.3512878366732841,1751660724.6644177,2000,5,3
0.47432340839168174,0.43495007003318337,0.5428397984154577,0.6484602005899331,0.6022283564583634,1751660724.6649177,2000,5,3
0.3691743445221256,0.5534782905284984,0.4078004259690581,0.5028925834153185,0.3256236694813023,1751660724.6654177,2000,5,3
0.726819353815906,0.594382427664481,0.5056738402595207,0.7408244052324844,0.8119631367051579,1751660724.6659176,2000,5,3
0.6386299394917421,0.3698907187892022,0.40708509634215534,0.4962908420831712,0.7819244957557685,1751660724.6664176,2000,5,3
0.5302511850686489,0.5974899839607525,0.7031838294557299,0.4314363053753869,0.7453527397153176,1751660724.6669178,2000,5,3
0.7526403421069107,0.5824624787773901,0.7206743435083156,0.7889708040636974,0.801770391627711,1751660724.6674178,2000,5,3
0.6348859517083485,0.8582789261546367,0.9114670047906206,0.5062178963795545,1.4571648391637928,1751660724.6679177,2000,5,3
0.8110494770121711,0.8707038835278192,0.6887083742972371,1.0521748543768452,0.7535677749420432,1751660724.6684177,2000,5,3
0.8024437563516444,0.7131147718259521,0.9666129688715168,0.7142276634414831,1.0776206246364746,1751660724.6689177,2000,5,3
