ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,lsl_timestamp,frequencia,num_canais,repeticao
-0.16682632863960273,-0.048385912630328085,0.06686208504650153,0.16552864283092172,0.011311917023163429,0.020843619433694217,0.278994291281473,0.08081909627646906,-0.005327783062485558,-0.10799354143798445,-0.328192211606227,-0.28957778497605496,-0.11130302660987686,-0.21895186659280286,0.013765307211317369,-0.2438897329823377,0.09033940389164585,-0.08452862453516294,-0.13063098125976988,0.29523834689827616,1751660777.0754125,2000,20,1
0.05729536804457392,-0.5899998847246165,0.35312628511857,-0.34967324344687345,0.04657648440138048,0.2629246618002889,-0.14036620403953806,0.16605155332960586,0.0788293088964172,0.1707883268389027,0.2668076220424979,0.21904984751748738,0.1412233465525586,0.10317133526797242,0.016586428633538913,0.3500241829544436,-0.19117607044901636,0.14752082925804771,-0.01054941373253833,-0.22394004897655018,1751660777.0759125,2000,20,1
-0.15606307517236978,0.06987698737392883,0.6529150556659921,0.17564555706377744,0.15203919724563736,0.11244857086450644,0.386781241279799,0.21173902307647202,0.15091478976003758,-0.2940866291983361,-0.32002118773530064,-0.09242375541384001,0.06486865722237384,-0.050586176008565714,0.24507428342872384,0.10025689427023687,-0.1687514956529056,0.36809656219839443,0.2236875739119961,0.4628089342461445,1751660777.0764124,2000,20,1
0.13124291452236422,0.2060554165395846,-0.12208321259618024,0.0048048687187778605,0.37778379556498265,0.29645168432977387,0.19575540028573404,0.383872847603964,0.3714367119583819,-0.02661373564843808,-0.1329616331180303,-0.07676793770701512,0.46312230750004924,0.030039532274124453,0.0755077964592376,-0.07264136699961429,-0.009819826264958198,0.28813300538095415,0.3240433422212494,0.040467997508645465,1751660777.0769124,2000,20,1
0.28324185611129427,0.31937684112437226,0.018562115437399634,0.43913975184687,0.16423018306322726,0.2815092083491283,0.2867305611490935,-0.08242569106546394,0.06146076103359746,0.33571342812138094,0.35215207817409205,0.029876493238828822,0.4423160067254158,-0.01803250714204485,0.5315300811371337,0.12745111425672645,0.345504276374705,-0.01660673831630302,0.019783203946606515,0.36263586740803944,1751660777.0774126,2000,20,1
0.26673913494912704,0.28570319569300545,0.045005539918913845,-0.20851465052285478,0.3386689759229868,0.4541581424510207,-0.07668803671273333,0.20045533942404056,0.1524800248654043,0.06093764094296883,0.16869756742653597,0.20751473920426391,0.27902184484211323,0.37416465696197776,0.46877454118619205,0.2296225600514516,-0.06868631787731339,0.09324015996581306,0.4145630343959794,0.388947472343926,1751660777.0779126,2000,20,1
0.0073847465946526025,0.23168753585780166,-0.03628639218953911,0.08405889670722819,0.17278072780921389,0.007693428312737005,0.21581785701181114,0.36103634975790305,0.23977329860247582,-0.034556001790902735,0.5058077242212944,0.31375243620480964,0.305314857655621,0.2481898649941905,0.19681575900441145,0.10500964936126367,0.4778480561911072,0.46785857588651,0.10414742818312606,0.13202362325815534,1751660777.0784125,2000,20,1
0.5575918763081631,0.1359521636945096,0.35137261707573375,0.31077718245687197,-0.00058146248847607,0.2751421440857406,0.5435802214140253,0.5686064437191282,0.2253950734599917,0.18587441258575677,-0.09151701997568668,0.0753623927635699,0.18799040275576426,0.27011600446882483,0.07476523397426738,0.2665728837626244,0.36114674770204935,0.13850728282264066,0.2580996879284929,0.2761679512808467,1751660777.0789125,2000,20,1
0.877277064083156,0.5862152622795131,0.23674509777732614,-0.06400930079418293,-0.03817098197707164,0.37805134866654944,0.4047899465791776,0.3692278366715095,0.3058769669432995,0.03084356707098662,0.1814115021577118,0.3044954235590157,0.22474714905021834,0.15538883052711663,0.5706180058984865,-0.034554067126068455,0.3290847527165092,0.23997071884957344,0.4950394102707378,0.7284510820687737,1751660777.0794125,2000,20,1
0.1967507355688104,0.42124295955944546,0.4003546175475864,0.2528699754555611,0.3902387850602424,0.585290617273619,0.6815179375984789,0.25010460630877807,0.3500799086669587,0.5501260025913024,0.32211716147213537,0.22545256619018492,0.40078562088182607,0.036182322297939606,0.495994108997043,0.13002742512141768,0.4550219090982336,0.3460935623570176,0.3984535953300859,0.3518138772037228,1751660777.0799124,2000,20,1
0.3867944210735025,0.7998024744434362,0.22792795532826812,0.5637552683066714,0.843089157416069,0.16215315924088053,0.4563386514854854,0.42664961180156846,0.8799989862316285,0.37189948276858953,0.32640324351164013,0.10235207491345699,0.2794591236707147,0.3106198298246537,0.5663646708557515,0.5892647250474949,0.6708847200281824,0.4823218507678288,0.6590414385538268,0.12560301791851858,1751660777.0804126,2000,20,1
0.7575791470833653,0.700483513377143,0.6760121351608211,0.9393229940885273,0.38456884743120856,0.37261360009608413,0.737543890360518,0.7152189352334648,0.30938388806433503,0.8406201787188543,0.6671223140241588,0.48387343715687736,0.3651219720755956,0.30725307762251797,0.5271675174036954,0.38823190100961635,0.35498610393480357,0.410962030790386,0.6172548707275565,-0.045737018122012474,1751660777.0809126,2000,20,1
0.3448401375742045,0.7174595598587176,0.6742751011655683,0.7215755505718919,0.4093587233875481,0.4638893097646287,0.303078946695546,0.5102608884944967,0.5978477043211463,0.9162106678355175,0.33344547645662315,0.682790023875511,0.6455148121753348,0.9181096810835547,0.79282527688209,0.3702309728034433,0.6411648051464037,0.7004581679176187,0.29751348627112784,0.3950856858566122,1751660777.0814126,2000,20,1
0.8128598679937149,0.7324882075524498,0.6291086856022785,0.6408099549906946,0.4541957307108333,0.4470074329113434,0.5641547161258825,0.7452584621312365,0.6670148966209858,0.3378387666966285,0.03218760036383694,0.5210801321300436,0.6185635977659366,0.47612343465398077,0.6908693328688565,0.5150585984467977,0.5137073273521077,0.6038631270243764,0.39221276042666764,0.7590199861034046,1751660777.0819125,2000,20,1
0.6944247851986607,0.6025853807748563,0.4494516483244252,0.7691566181134915,0.6766577438714082,0.8033651345076227,0.4585676232200506,0.6726432926896296,0.5831604985553985,0.532754244169496,0.357450685207619,0.11923849581697732,0.35241374616359833,0.7208673911830252,0.6500005664543657,0.8845797797085966,0.7079814787085392,0.5909525911589286,0.6324713496662241,0.3794635625094229,1751660777.0824125,2000,20,1
0.5543623840021263,0.6358561719604523,0.5609120717078531,0.22504972901171416,0.7674400974921298,0.4308469212715452,0.7315722642416013,0.5987397562088458,0.5949880877357572,0.5223105499830102,0.7975365675202128,0.7368952102401791,0.7092717281411157,0.535773685956456,0.3963608211286128,0.4218600370554666,0.5310501568293521,1.0417483264693823,0.5152925985928052,1.0274958550256037,1751660777.0829124,2000,20,1
0.6294610045877786,0.8241136633939193,0.6320408311601059,0.5155387042656516,0.957667331310974,0.7219645552276298,0.4017805963981734,0.47309441296263505,0.6524809626795601,0.9665919082272524,0.48927605381758077,0.9472156157386555,0.4742412533996302,0.5205904755129167,0.5037784616281692,0.6264299664494396,0.7038509659632438,0.9019420397298054,0.428906821405837,0.6282949117406676,1751660777.0834124,2000,20,1
0.33300046642521286,0.45444224941025146,0.912581889259173,0.631699491941871,0.6509421797799901,0.7510769459002907,0.7457526234758104,0.5151999585961203,0.7652448958773151,0.30514354400651583,0.7772273881924818,0.976591110785411,0.9104005513958949,1.0643296128880564,0.5874308647738041,0.962823951463492,0.7260461688573575,0.3512784944874366,0.36177331320820044,0.559082153570402,1751660777.0839126,2000,20,1
0.663793218294688,0.8043176691547256,0.5301804683687452,0.8744123811722131,0.45512760409772873,0.5443063797665336,0.9224792598057566,0.5901090259148869,0.8765524959298832,0.4728195492454654,0.8368885913899698,0.84498809953462,1.0618021428003062,0.47415812329952994,0.4227893170897329,0.9931639327286979,0.8725548405262514,0.816875788226572,0.5878744740643369,0.4326730791271459,1751660777.0844126,2000,20,1
0.6766028754705468,0.5260931069228042,0.6258896933520096,0.9390426675900412,0.7695228486057528,0.7344330527680776,1.0097193081381983,0.779452025192336,0.9766648829394727,0.6181610131581045,0.6990952215363772,0.8787338177082243,0.5189314498539139,0.5349497772834233,0.6996550894845447,0.7876383664211954,0.7188781009919325,0.5720120955769237,0.49528592802043536,0.5230032520105878,1751660777.0849125,2000,20,1
0.6300596849337224,0.6896718995306731,1.008302760825646,0.8415076613974661,0.8761221764880698,0.6923524920332528,0.7461741476686155,0.8036425499276801,0.7832561030212777,0.7508347570094696,0.5667107263158843,0.8624121484330757,0.9104221471484537,0.5993054582953211,1.0159512628567056,0.9677002529613596,0.37595114463031726,0.5615717275214245,1.1017961959297577,1.1160605381487743,1751660777.0854125,2000,20,1
0.5703370811198372,0.8473164694649182,0.8539141419163493,0.6523824843495972,0.7956642400414433,0.4774082487037872,0.5633754109031908,0.5895971778284735,0.5232462191107563,0.8258082584867118,0.7418302691458696,0.5227374310720923,0.9250498205533326,0.980049811936013,0.6077557492949709,0.7459308082157269,0.6670681485100205,0.9312407018791915,0.712583520643392,1.0607302550221152,1751660777.0859125,2000,20,1
0.5893857769118672,0.8204370600636431,0.908455155081561,0.83848042370066,0.663219108722137,0.9302335980984686,0.38587103022828895,1.1103236863564652,0.8892011657200547,0.9935920323850862,0.6666584981181338,0.8255987916799408,0.8166148420741347,1.0549518852695732,0.8719511736796626,0.5520103533292302,1.3647774162445059,0.536835508772542,1.1164867148460698,0.7425640214452779,1751660777.0864124,2000,20,1
0.4656540618125676,1.0305809845673848,0.9409823478695329,0.925819032956648,0.8159450017922073,0.8479746485727826,0.9812099090398939,0.7405852297383541,0.8979720851311119,0.9366022331582515,1.1985821222547606,1.0226803314976478,0.5422995048384243,0.5285749052447815,0.7078623501623202,0.8985723221237324,1.1667799051439078,0.8216727190714376,0.7015449899671784,0.9718033131272664,1751660777.0869124,2000,20,1
0.7792802803592757,0.7311420931482737,0.6860036728328622,0.7838917489643353,1.0329439988202787,1.1016708087797127,0.7958945273281627,0.780159053097302,1.0089701806716291,0.5238381255485303,0.8654408600409355,0.5774929001592377,0.7355575428617528,0.9503582421652043,0.7205086923650768,0.8208698337519065,1.1055621503638988,0.9764986149641535,0.5508627780340364,0.8193552749072578,1751660777.0874126,2000,20,1
0.854872558248008,0.8459692159233808,1.060682547386965,1.0377738539054377,0.7122107090807985,0.8837800128264665,0.6072583967548304,0.7754477770932429,1.0124343526009492,0.8148734568700335,0.5965262237421649,0.6703093729697096,0.9790521425365695,1.1482489522264347,0.966790614370227,0.7324762821150945,0.7674371070321904,1.1971380171025179,1.0984294142643325,0.6759268928154065,1751660777.0879126,2000,20,1
0.5579307444359138,0.803226209484107,0.9344373656178364,0.8906932602024685,0.9692683013862374,1.2786623393976728,1.131133775174877,0.9285197577577936,1.065729547651953,0.5285430489977545,0.801504094030086,1.101360706346761,0.7511066950757563,0.9284215105293312,0.8808000152894391,0.9715410266577751,0.9336936206921354,0.65179755374639,1.1064365363967685,1.4917186935448807,1751660777.0884125,2000,20,1
0.7620426719633006,0.6483525771948699,1.1231263506510458,0.9179153531929517,0.9243990051042227,0.7111518271064939,0.9075964868768674,0.7041331570192491,0.8534596746443723,0.9378468291690888,0.6956151746039311,1.2015810390344948,1.1467874656320913,0.940439389585821,0.9603234699207298,0.9056842680425906,0.8241646710804842,1.3236903477191868,1.14495484845197,1.0160179166416188,1751660777.0889125,2000,20,1
