ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,lsl_timestamp,frequencia,num_canais,repeticao,marker
-0.21915149635179937,-0.12659446596195623,0.05007839820398094,0.22973318568464857,-0.20507081280317455,0.11639592261974166,0.11287875593401603,-0.24276154613359302,-0.035248636500606285,0.1583322393379057,-0.07909196649458435,0.3126146043048359,-0.005578759589281373,-0.2774997625084144,-0.42768868985661074,0.06821884437838892,0.15927472948030783,-0.11533412637696594,-0.110965415104045,-0.02763783174473912,1751914342.4286523,1000,20,2,C
0.38108241928415193,0.13275896006891424,0.3793696827428118,0.10064861683930221,0.2935046424062482,-0.0604797411197574,0.15121752623944923,0.3151137461731508,-0.010936240146244794,0.08043938902269775,0.23141650127284658,0.2437116247039383,0.04374113933633084,-0.05434453391460564,-0.1541930692786409,-0.09710865789831005,-0.060339262895684614,-0.1198311400247433,-0.10308068472143772,-0.20120990391490184,1751914342.4296522,1000,20,2,
0.39189329208223855,0.30881627987374005,0.2782571480229095,0.2983664421892092,0.033603267562588024,0.37482719012129107,0.15220603095723,0.35978307090765793,0.2908289156425107,-0.0489969558037982,0.4756316818043105,-0.010832087842403498,-0.08026355737160412,0.0024453731192204675,0.5486720681764521,0.06476426348159947,0.36165822567280664,0.07973805025257308,0.09610050915352884,0.3343218651025569,1751914342.4306524,1000,20,2,
0.2060857133370665,0.046383036857083976,0.15667287895499124,-0.011019192874761552,-0.004997767278269005,0.3485427708907009,0.35400847096600374,0.44774901842511977,0.009685683597702,0.38546575089086155,0.11550841793494959,0.26734458244260906,0.4307419582663019,0.39196202359169974,0.10360489701280118,0.24529608163647457,-0.09464719192484305,0.13601661871999232,0.5160941284721763,0.0444072868332448,1751914342.4316523,1000,20,2,
0.13995009053352025,0.5550945820477784,0.24941308512250543,0.7001480474011893,0.3446588362519072,0.4928924054427165,0.5178834391917639,0.1548897092460945,0.452635592628552,0.3921683146868923,0.5680616602738311,0.35892925990230173,0.2511381527853301,0.4289292765508242,0.12373132416218696,0.2419634831907758,0.4910346591641118,0.07413990578918883,0.5247361113137095,0.3524836025332545,1751914342.4326522,1000,20,2,
0.7773514298080899,0.49852467367908165,0.466602713995207,0.3581558303230473,0.338777562142024,0.30813723145982674,0.3411175833190697,0.9266722374342509,0.5267939496113694,0.7178597398794409,0.170529268238302,0.7182426942400617,0.32503157961510115,0.5786030080037142,0.44263870699813007,0.14400451720643848,0.19825328456886815,0.2579304520729332,0.17661876272719385,0.5748620988234847,1751914342.4336524,1000,20,2,
0.3825736888225356,0.8075574735925386,0.5818199595554403,0.5294715965925129,0.43713748905741123,0.25805689358882417,0.023044864670638487,0.4886929400933391,0.7832394909928022,0.4713502898235441,0.3097271354532095,0.20642204650323936,0.3168525778246511,0.442557220808732,0.6013134418235737,0.31508820702939533,0.5554706835057076,0.5035328826082371,0.3772685527136075,0.48267384387132006,1751914342.4346523,1000,20,2,
0.7232834347359577,0.7367463750811463,0.40863210694560825,0.7685602127471303,0.2905598558054524,0.5046113991185528,0.648714941096483,0.4420523755543525,0.6902828181912036,0.6949855959527514,0.5759680933065255,0.8333879553659105,0.5372067094165116,0.6608764076459163,0.6146263172208929,0.5943747316947299,1.0488374245873457,0.7318789370984071,0.6654637485609314,0.5114101071605631,1751914342.4356523,1000,20,2,
0.5524078274685001,1.0011332126016388,0.9797948943280037,0.688072835253813,0.5862618354301169,0.6104126982784148,0.5098951368376522,0.7220218538720871,0.8469642120827277,0.637904960347706,0.685069181586583,0.7037683213946178,0.7539616185853059,0.19260779858546817,0.8117648321713123,0.5725281528408974,0.9468700768943669,0.2597641439069274,0.8956530114077558,0.7286223686621914,1751914342.4366522,1000,20,2,
0.9906496762514434,0.577448165139433,0.8631262178098692,0.6981771015017626,0.6746759068208812,0.7023484214794097,0.642218627137068,0.5630741303774537,0.39104118441941604,0.4895191098310794,0.6002759695268913,0.7999214053071012,0.3810066158889965,1.1041570490741235,1.0242524943921216,0.9871585246222159,0.5780180104858964,0.8186578456742425,0.8648443277482862,0.5422734694471621,1751914342.4376523,1000,20,2,
1.264530442868193,1.0944496767582497,0.842428098011136,0.7273447589571852,0.7437645279112114,1.0849605307777281,0.7016602743766807,0.6286564995917807,0.7049101880173834,0.6317640915430451,0.6513804635379894,1.1814673734004228,0.7759858593050137,0.570057197415704,1.0759423419447538,0.8607781281888736,0.7032222340565859,0.6845515883524718,0.584571839655641,1.0938984684716277,1751914342.4386523,1000,20,2,
0.9221356325746922,0.5359820807165003,0.9050425358588282,0.8186721277426844,0.7895477944510343,0.8286267701275054,0.7522326411052139,1.0938940210870647,0.41633438125932953,0.43699146298510616,0.8684152646331063,0.5484668049628076,0.7022153742797639,0.8395416775137179,1.0288248243845188,0.8528180052638547,0.8468235709885681,0.8109666918127795,0.5350550320444281,0.7157721722556916,1751914342.4396522,1000,20,2,
1.1812317133559258,0.8185363695324329,0.6054783076424368,0.4852293428707891,0.9950446663117449,0.6146841269405439,1.2306355194473633,0.512583382581772,1.1825686068089722,0.6382082116857473,0.7440156836371382,0.9014489531557595,0.7633359685338709,0.868411989496828,0.7859373730982974,1.0401161958148015,1.1264532995249015,1.116523693523796,0.8629765966371326,0.8800479054857343,1751914342.4406524,1000,20,2,
1.0610727071539359,0.9230825768123359,0.5560174834014968,1.0137764293797433,0.8442095071142871,0.8661193769794654,1.1056737067186087,0.8779587209292321,0.7273909432436928,0.9906826934414555,0.9339849786923183,0.929215858633812,1.4375787076086421,1.007599430637746,0.8813222001056288,0.8646853746074538,0.6826656466478361,1.1037527957069715,0.5652094395119331,0.8622159782128339,1751914342.4416523,1000,20,2,
0.8523407279032212,1.0096475843437418,0.7395696461149217,0.7503740359108475,0.6065485540606899,0.5038800375827958,0.8104851097459072,0.8878886280536518,1.0621347682546187,1.0437972589034847,1.117994349332896,1.0085373042625263,0.9640130772755624,0.9015520057046232,1.2927205849360384,1.0487401458061278,0.8396282599993823,1.004823629482798,0.6898125115731921,0.9725754620764464,1751914342.4426522,1000,20,2,
1.0099452583873634,1.0611252570661773,0.8572702371629882,0.7221836456179348,0.9682918630801001,0.5163551681204785,0.8635994749188396,1.0746844107544316,1.0370271935083974,0.6752782665460826,0.965803208812581,0.9805024145846089,1.1147955984830236,1.325039324242821,1.432374619130163,0.7683295341929519,0.7963537654866973,1.0205235460825979,1.0119551976078809,0.6711181942678794,1751914342.4436524,1000,20,2,
1.1435381917751661,0.8370342859348545,0.9559447490717373,0.642433293920502,0.801167764351009,1.2038178936448518,0.9201800672251252,0.7715257639267494,1.246074858117318,0.7652959028401768,0.8531707315877527,0.7112056081409166,1.1857246194901727,1.02100917112935,0.9583199802714129,1.1566354169612398,1.0645087480984643,0.8629512317755078,0.5868285978545928,0.772447583894031,1751914342.4446523,1000,20,2,
0.8340370502241577,0.9166283262863321,1.0738642002161312,0.8099176232078426,1.3228380149872472,0.5752177018770472,1.1009791305027414,0.5947901488525733,0.9963779116379861,1.2500030560523254,0.8475557107136514,1.024381208136652,1.0737790567898808,0.6535086260677716,1.209390788984534,1.2159093911596845,0.7458166038514511,0.8852334357508054,1.1158279457724951,0.8363445946607704,1751914342.4456522,1000,20,2,
1.1913235288694652,1.0133759510327893,1.0379552527680285,1.240485563257175,1.220810498372935,0.85081044049298,0.9950952423146064,0.7895265810028482,0.3811373712961077,1.1468187248945128,1.2404840275715978,0.9282715235738438,0.9710681280913398,0.688053367689824,0.9070304895081708,0.911291378831689,0.951572774904824,0.5625336089765726,0.8915624789404354,0.8522637408781506,1751914342.4466522,1000,20,2,
0.8227996406776635,1.2417048834833546,1.1942192424368168,0.812932744338045,0.9487625226350187,0.8363684065345728,0.6696557788183614,0.9130099571018184,1.2546988521488216,0.9104748074005387,0.7181261163806115,0.47747605983422153,0.2607856671535945,0.5623660076526663,1.0108057989298556,1.0796345333946311,0.9061160531579933,0.6841604693788992,0.8595654300206473,0.7018758085210277,1751914342.4476523,1000,20,2,
1.0382960323538608,0.6600254101994505,1.0031901640198069,0.9163312754920523,0.8754736120571621,0.9517035198603887,1.1251864533861529,0.5621735207355559,0.9621689185208872,0.5263330179729688,0.7930374038721967,1.012066145978431,0.7002930687760209,1.0379714875824042,0.915278663640613,0.7051342789875497,0.9706700825770936,1.143064303571692,0.6874177313005247,0.7970297533735553,1751914342.4486523,1000,20,2,
0.9935104077005331,0.6477423247898243,0.8805752558494918,1.0300304781393235,1.080849279648445,0.8178461667669559,1.0677972956514896,0.7664519693924572,0.771008435293785,0.6148971594687662,0.8719913163966327,0.9478746811474922,1.159726062989124,0.7540295332305428,0.953599657016538,0.684730701349582,0.6613542014990654,1.047654386743256,0.747257091401107,0.8183479173431624,1751914342.4496522,1000,20,2,
0.7552967206013435,0.8205933309857599,0.43684645996876836,1.3299051846143342,0.7012146083712542,0.9004140459992886,0.8527349104704713,0.7792145693267728,0.49060924901125014,0.7823279853110491,0.7127972997083941,0.8657243492026315,0.6394865003210247,0.3938935544269496,0.7293952647859379,0.76696466484696,0.8510614003442181,0.6598405654589306,0.7918982512396142,0.6528611290952607,1751914342.4506524,1000,20,2,
0.8439224386271694,0.7194259558583034,0.41214905995311096,0.863092330061654,0.764046752833942,0.7464627825911238,0.6167804073387115,0.8314504891148845,0.7522427497551775,0.5666878327894864,1.0402052142724985,0.7112234552670227,0.550004842858276,0.818161992214912,0.8905699032417029,0.77066138525905,0.9824987198843375,0.7769750711305173,1.1237406478268461,1.1801649429755088,1751914342.4516523,1000,20,2,
0.9415601850773666,1.2072891163078767,0.55361467618526,0.8503281879840818,0.6513590559274742,0.8014475415085855,0.7503975148606136,0.4140306620036859,0.6959147808218105,0.7395867950023625,0.6181172830717877,0.880663040890638,0.8746373050753132,0.8419961440123579,0.86835532670916,0.982527186025218,0.6565320022748646,1.0411171062769493,0.8840109299357235,0.6497387806267623,1751914342.4526522,1000,20,2,
0.2697577354405586,0.7227156719504233,0.7634818505928969,0.6376024676454106,0.5491600027219132,0.7918477143606193,0.6458846891383841,1.0296210169086866,0.3188259351821776,0.7618847581444143,0.6425989969381486,0.8647087416638912,0.7260562619468223,0.6792774632039501,0.6497839013415807,0.6670241417505002,0.8126801742813984,0.8699840014926765,0.39689417040696684,0.9883398441925599,1751914342.4536524,1000,20,2,
0.6402126516603479,0.9370067298474564,0.5426929241187333,0.6915706183401629,0.8473834380666244,0.7312318493306551,0.8402572409442925,0.6140342917782456,0.2580280376381125,0.6240924164588508,0.9304500671334315,0.5577198332395132,0.9066921922476289,0.817260412019907,0.6187074423024094,0.6698772441796773,0.7331940624009838,0.7628219509018038,0.45536881001100304,0.7565199604749367,1751914342.4546523,1000,20,2,
0.6460074270772125,1.024065402508744,0.5867012413933534,0.8346206843476764,0.4357983220364984,0.3313356607960364,0.2772067932268095,0.8852139498010888,0.44732438581768663,0.9083763776114518,0.5933220353365783,0.45142886700044926,0.6842395388441784,0.6584586031761058,0.37853693954412215,0.6356011274724225,0.3817652092227819,0.523129630829648,0.3793641894697163,0.8901699068566988,1751914342.4556522,1000,20,2,
0.541973624639612,0.5367002636361211,0.6896139263105551,1.1793904439598504,0.3907007258426133,0.4159001220005538,0.5346254554432699,0.7488917147040431,0.776490710033501,0.4780812614189627,0.11605879616706916,0.5962903063805631,0.3342940632322023,0.9568747801551267,0.4820842078511775,0.4859545130547703,0.8617976969256724,0.65661429705362,0.6537588224455404,0.24711644141064948,1751914342.4566524,1000,20,2,
0.6248896268405023,0.5954828765359041,0.6945962549784034,0.324746790666257,0.4895450571316931,0.3656960974112682,0.5221990346059528,0.5682248936743107,0.7950293686389308,0.5238129395108093,0.8227218803778964,0.40901589896029156,0.8912874236575115,0.5961483753679673,0.6467583887631051,0.4551465594186219,0.7481462486470063,0.5478027921029797,0.6305117046665358,0.5962123786904812,1751914342.4576523,1000,20,2,
0.6083193131185735,0.3409653604443386,0.7854109660648704,0.7702470637172141,0.507520457731987,0.4120060864924084,0.5485955828245671,0.5910091747303132,0.5342631842333313,0.3791267844616839,0.6005881850394478,0.4292021927768364,0.48942757522080577,0.48673156643806215,0.8347503812497226,0.6247331984221641,0.5591034503541871,0.5578420212197667,0.6722374004905967,0.46157150899877103,1751914342.4586523,1000,20,2,
0.3833447800721001,0.39578402380211547,0.26900506724538265,0.3321210032142794,0.6754241321617838,0.2202185190112964,0.06653487316212003,0.316494795286851,0.6447502244479671,0.5181368068847843,0.49664753920639615,0.23181760685828884,0.6446129116554359,0.18324776947656252,0.522250730060578,0.6491317711850303,0.36152947331874974,0.4320881739409076,0.5167716460814092,0.5633377238906038,1751914342.4596522,1000,20,2,
