ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,lsl_timestamp,frequencia,num_canais,repeticao,marker
0.13997314664506594,-0.3140671946536296,0.18389655630426385,-0.4513135832313461,-0.36890281432468797,0.06230538938640815,0.016603975458860745,-0.13585785698532163,0.1965537460738228,0.08242818622940976,0.05559677274236485,-0.14730162609141823,0.026533897363245507,-0.15195308700529783,-0.03736816220791197,1751914208.9738286,1000,15,2,C
0.03061026465290949,0.16345371556612356,0.1716911724202905,-0.054878539378739294,0.14478064858155534,0.12445290633123984,0.12738475421167317,-0.01853569110936107,0.3391750221462728,0.06366498951762888,0.14412861932766732,0.103236106278359,0.03766865822907114,-0.2278845873297104,0.002075537317332843,1751914208.9748285,1000,15,2,
-0.13052061278800364,0.12750520081442676,0.32048243495936224,0.09565017154023213,0.46613131162950217,0.31821529700026,0.1948708723915343,0.3341846423034118,-0.11648187668322474,0.39596934154061675,0.3629588942296704,0.23093250408456692,0.40227818472408267,0.7722727805014417,0.2600266415033953,1751914208.9758286,1000,15,2,
0.2503789871218319,0.5459473700013504,0.3423736210408095,0.20413714854831005,0.09980001766322821,0.1873566105778865,0.5838628330132408,0.09141075388451547,0.2400756844962327,0.15619344867553947,0.36714231622589866,0.006802470104786684,0.1930193779258801,0.3443696815787281,0.3861138323927386,1751914208.9768286,1000,15,2,
0.30356914488395853,0.30883436761394356,0.5050777158443388,0.2672166628600544,0.08282547344677721,0.10102191459912813,0.1580004600860348,0.2703537205547598,0.3555247453576937,-0.1955062458292452,0.6524114607817977,0.6883127905394111,0.1515748585414562,0.7362587835682104,0.36480425238835534,1751914208.9778285,1000,15,2,
0.4159867729730324,0.25126271932564037,0.2411604953634401,0.4833578301781289,0.49761168220625646,0.39570808918947104,0.5390264690606578,0.24747211559319005,0.01700446068239847,0.35812680378831774,0.5415956874327892,0.45477108687379697,0.6429120052634346,0.47701863937598227,0.5356561162112626,1751914208.9788287,1000,15,2,
0.31941568608552984,0.7743051922125428,0.8566873231735295,0.6470931387322612,0.8456310653076465,0.6775268169694934,0.5670392356126794,0.4645629340513165,0.7488132109515079,0.6320266487289465,0.3187785754633595,0.46530217972465804,0.44566657278157296,0.6420480841604805,0.27307707908776296,1751914208.9798286,1000,15,2,
0.6246980253092876,0.7195301690456892,1.045341484521052,0.5526184430453144,0.28655420304955087,0.9360867466552739,0.6168822790030635,0.5573218096183978,0.7131689502656411,0.26473938635338073,0.6920642473330934,0.2577250034058888,0.5679940235239255,0.8131147851111156,0.5315539254433957,1751914208.9808285,1000,15,2,
0.706787221560793,0.8082116231668898,0.29939382573396783,0.7080866962970734,0.6893250426788096,0.9659452882181436,0.6820129043928638,0.25902699264529766,0.7548327704342912,0.5756774624224237,0.6632900917785303,0.5198818984256602,0.5092886306768325,0.9348113781198578,0.6777314075578461,1751914208.9818285,1000,15,2,
0.7676412982239038,0.6367764435031922,0.8123240403813475,0.5835241698038316,0.700416913735595,0.7846049046176833,0.6083430802677461,0.8894693255465239,0.6885150073799676,0.6224571589655099,0.7264162388112773,1.0098637265535775,1.0059158398072636,0.27709646328178594,0.8180279568746517,1751914208.9828286,1000,15,2,
