ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,lsl_timestamp,frequencia,num_canais,repeticao
0.06421228639948842,-0.4234494688069559,-0.2693254258186853,0.28567011779046164,-0.2818418821995785,-0.07844052248928132,0.02842903888963659,-0.08263936009092775,0.14167003822740082,0.25398374572229565,-0.11351188048114019,-0.4179504657806945,-0.21028284269374892,0.039278427510855696,0.4121115581959706,0.024883045160261394,0.2518125204126062,-0.010018096686045119,-0.0438716975478029,0.014474102881192342,1751660784.662127,2000,20,2
0.3369247630536646,-0.05100562135137067,0.2789135087550694,-0.09696246575148634,0.19590003271779746,0.03580179554511842,-0.32557202199513535,0.08994227223704634,0.17429131689008256,0.05208026631981986,0.11812030179903973,0.1447402798677423,0.353019704808499,0.32459966855675565,-0.04224289406080342,0.4287142040031349,0.03437265677703301,0.10180015497879596,-0.029603452236839883,0.12501528427456468,1751660784.662627,2000,20,2
-0.11413412032614306,0.3275075188541855,0.09131612885596971,0.3225574277360793,0.18456093689642133,0.32301014924294846,0.05098854806478956,0.04819750683250273,0.12110815282360803,-0.06753379077567737,0.04836168865480428,-0.08642795385961749,0.20182817995095526,0.08444308889802296,0.10070337226011784,0.11190942235050103,0.14393717178945603,0.20209611632198413,0.3315365815942115,-0.1703827271093849,1751660784.663127,2000,20,2
0.2615941796214144,0.2686406820834515,0.5652176525233498,0.5646180964382718,0.26505417932057795,-0.07637678107317017,0.31345816752942895,0.20902988488925772,0.3072467073169109,0.11430438810763568,0.3762953274019992,0.43421043128154047,0.274115247240855,0.21800490786756596,-0.22068906020860815,0.2616582357133886,-0.14150797737114432,-0.5961501191451042,0.3437527694545828,0.2282834371645973,1751660784.663627,2000,20,2
-0.03941747338989465,0.5785113274317562,0.7584583439884823,0.28721671438212115,-0.004496500422778271,0.2211632291267127,0.2305043776409853,0.3750309237693471,-0.335065998300929,-0.22828298341050307,0.20998365682246467,0.29443054328912416,-0.10066640059099319,0.025831363292344756,0.27187826221469313,0.5440892269877979,0.1264761396830656,0.5070458452991269,0.23751365151854997,0.12812115107958574,1751660784.664127,2000,20,2
0.37753789139111305,0.14010026458583366,-0.02326404552978506,0.15555621524863383,0.3371329302138651,-0.07920562026708733,0.5128953247655195,0.14305973818249462,0.4642941054165949,0.31143407862457917,0.3132449142459677,-0.01103712343161875,0.10684395466746624,0.004745624147420968,0.11799836178188913,0.07521298981202151,-0.14791814699174488,0.27327400644217886,0.3678161672139255,0.34817437928540335,1751660784.664627,2000,20,2
-0.09170459989097812,0.12416016631467178,0.16480129192607107,0.19098011221558783,-0.0021278090544868955,0.2839537465280894,0.296726865672864,0.25334469259404846,0.36085615753244277,0.3280730435948733,0.28200666778993144,-0.28999222287914117,0.081438276226668,0.28123635744755543,0.5005942385930215,0.043911467671636645,0.40132884871031166,0.12748923292946523,0.47436254945319,0.23094937840231067,1751660784.665127,2000,20,2
0.006597889022475822,0.1165095553957966,0.46635461224125785,0.34925377348161146,0.027730162461078234,0.39438222709241916,0.49823168026903186,0.7331732286098557,0.19265012868714376,0.3041504618346151,0.44835161570537785,0.3423780263385238,0.38193846682298555,0.365658496407106,0.2690336628790904,-0.16807236732843378,0.7174412607047123,0.19826907093230112,0.683882225183663,0.06466970065053002,1751660784.665627,2000,20,2
0.6091743210552074,0.3362368436006248,0.6831112037075158,0.5763556630922191,0.13530349992199206,0.5357605895210974,0.4581730609966247,0.1384195041898375,0.001878950298951465,0.7431707566570136,0.3889283855156408,0.2586453522062922,0.29479988255358763,0.3744816576199287,0.40567018765657414,0.6269683650128063,0.15345078300289092,0.5411552933019435,0.4081074529777594,0.30610989306936287,1751660784.666127,2000,20,2
0.6692012923878862,0.1757646474346598,0.4492263546730398,0.45310712837281314,0.3857417214140602,0.31375429223335993,0.29030070870013025,0.30192921881824664,0.1327886424099815,0.2697657913112624,0.5480493925684938,0.5125793759601179,0.0911529123477498,0.3275864517537372,0.5233564091073029,0.3045178236106401,0.6153999695484879,0.4184422149421042,0.25892348431748713,0.507352153323142,1751660784.666627,2000,20,2
0.4265703840990518,0.7496439609741561,0.7503415219380145,0.5067996550503312,0.254717198165494,0.2816868447985703,0.779377554495637,0.5507073906386726,0.3878114652480257,0.6015309873495311,0.6008846484051342,0.41944569978328344,0.3179102685875618,0.33563601729832665,0.2713993581659183,0.33461483537959585,0.8342555689289624,0.5451237139987569,0.4702286470300847,0.0933765117032459,1751660784.6671271,2000,20,2
0.39859042438723463,0.588896891029138,0.5602260131475666,0.48118259783921735,0.7134923513926233,0.49098518684195325,0.29201436811664755,0.8387435012198154,0.39306965148734513,0.48882741092986326,0.5830481790774704,0.7128161759010916,0.31361172899983825,0.5328070107852267,0.5760326990004127,0.30103759333967695,0.20825237647067113,0.503059458361626,0.6337728087927577,0.6720062708794635,1751660784.667627,2000,20,2
0.657516844709077,0.43478034826194756,0.8227187548490327,0.25482892867242024,0.6386386222253115,0.7184196128631785,0.39820506529327016,0.6298790703088583,0.5680338423354222,0.5682544037522829,0.5672304398109316,0.33674535862341826,0.6384953148452122,0.8143928191820466,0.2461827664091099,0.6387980613272741,0.9810680241036215,0.6898932681039746,0.38867808824396843,0.4666876448291188,1751660784.668127,2000,20,2
0.468087971448469,0.542935633185869,0.7614078292196325,0.31011947954384605,0.399250987863332,0.8952883908720498,0.6445650068650719,0.2841355738899288,0.9230279022248526,0.9549727933457836,0.6363796892586193,0.8827930972453302,0.3711575511855219,0.7049201053287039,0.4703605215752624,0.4196775360692646,0.8312283137708738,0.6903076215577428,0.5804845179326621,0.5404675836549722,1751660784.668627,2000,20,2
0.6859825036566884,0.7431440286280624,0.728847737130771,0.783669189778355,0.6467455721957317,0.5443863356873345,0.09710467218263119,0.641058858703583,0.508198209942912,0.5315536823836491,0.6990742384645744,0.4151346319895247,0.9549146566830622,0.7143021290709505,0.7203623097370087,0.6013994157082382,0.68287534217773,0.48046548238029724,0.8288982089358016,0.8318894236252139,1751660784.669127,2000,20,2
0.4469665287607645,0.6548601105240821,0.5051054594845299,0.2047485442324556,0.3583347698530388,0.6619226117140904,0.8189540514787494,0.8802097835281493,0.3035677586304218,0.29816386343549006,0.7008507282127233,0.8228440474531449,0.8275499013286288,0.9407871667956469,0.7913674986939181,0.6789096037611758,0.9755912900028259,0.5881102497459114,0.3747403755166785,1.133382581085902,1751660784.669627,2000,20,2
0.7298552696349752,0.7987099426861866,1.0053901252770632,0.49838335278678975,0.35115018404107706,1.1441007541598185,0.7101768737977121,0.7456528234655044,0.502199037631721,0.8528285712316483,0.8441079483296904,0.7906312479475499,0.39304956045511946,0.4596866915315325,0.593718636422521,0.5885540022878389,0.6886330389110238,0.6963750743962903,0.43974898749078556,0.8944613592566716,1751660784.670127,2000,20,2
0.7584055881769809,0.9210320755736294,0.9549110398816695,0.8485511033467003,0.7763901320714796,0.6615968567430268,0.7229216110625657,0.6727935889157153,0.8071945778519103,0.727829584629694,0.8480415439979181,0.47320873857287116,0.747373187533188,0.6109207362362146,0.8002353087185907,0.5771307088370334,0.8079969096260016,0.5469436511633583,0.768353906747424,0.5649429243871912,1751660784.670627,2000,20,2
