ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,lsl_timestamp,frequencia,num_canais,repeticao
0.283444443166805,0.007159510709842414,0.19003734020945762,-0.44792197241071413,-0.1688673766077181,-0.15151714476608935,0.13904122247623352,-0.0804022636784113,0.10315674226520072,-0.20201480057757504,-0.033257520333097694,-0.29946579529059514,-0.019386184454897214,0.03780666635275435,-0.06213457875404121,1751660762.010246,2000,15,2
0.4633245854858057,-0.06860868155616746,-0.11965098808241292,-0.20690563464874828,0.3025358549275214,0.11815313208079373,0.1340700622652911,0.011213969876695276,0.3384361949928149,-0.00480371487299245,-0.49532933302714677,0.16353917295092768,-0.3763304981940245,0.17913800691880644,-0.025018772022075808,1751660762.010746,2000,15,2
0.1922032594888663,0.00914534949398825,-0.024925869274972604,0.5498692253119117,0.15792847345129019,0.10829172830596326,-0.12725086100329014,-0.02107324429088038,-0.0009145490836187653,-0.056827213596802345,0.1556247864148472,0.2652320295758064,0.2830698917932769,0.042194637758668725,0.15620795216438588,1751660762.011246,2000,15,2
-0.0036273143548333497,0.10647324661831267,-0.057524785142281626,0.30923210818761027,0.47618524788578664,0.10407687813933239,0.2563521569496966,0.13581126064464508,0.5089170024999488,0.18156283186748967,0.3251738385365728,0.49201980947148083,0.13843600032716633,0.20818923397779246,0.2596318550803944,1751660762.011746,2000,15,2
0.39996526996711357,-0.09737055611089479,0.2569837752438628,0.3302070715591523,0.2916123237610297,0.6816152844481913,0.3546045889670246,0.19131746216587966,0.034315671676738324,0.3460159096176176,0.21742339365461372,0.22469800008190666,-0.12479131842639885,0.2915961466512803,0.06851420466966407,1751660762.0122461,2000,15,2
0.29305372173362515,-0.016081113197186303,0.2792035927578651,0.11981318133624391,0.03876236141130435,0.06485375562447881,0.5901639696980603,0.07107644638272795,0.2466822869004403,0.2120691330752304,0.18456638486102878,-0.2072093659275745,0.05431098936971057,0.5264659041182851,0.1539512314623755,1751660762.012746,2000,15,2
0.39033848122501313,0.3118265637726542,0.17258306711200574,-0.05257810879230118,-0.002881009132109036,0.12705391173408076,-0.003919443911212406,0.2424111458080005,0.013923442730719549,0.5208967220850426,0.0424723974023859,0.3316299533412741,0.4181070418063642,0.38822928137586704,0.4254199070289486,1751660762.013246,2000,15,2
0.19411634806503117,0.3178931415593633,0.020898348466375227,0.44178806716405666,0.3550227733199212,0.32242059690277375,0.3715259395034554,0.07890289721513113,0.338889551456035,0.5492618393281229,0.467047700986263,0.44741047561481995,0.20756466220836123,0.30056798432663384,0.6402157605496269,1751660762.013746,2000,15,2
0.19344845369415953,0.5421682859635851,0.4690547749814092,0.31571977530056194,0.16328733508366478,0.40854449244548197,0.41223969253016524,0.5480634723660935,0.430875203488139,0.5011715588610607,0.4981048336271983,0.2409764904533085,0.5446732163900599,0.7928117430203538,0.3179603342745207,1751660762.014246,2000,15,2
0.4221291313103684,0.3961742568230062,0.2993422861030258,0.6894261447170493,0.3729438412408062,0.5272944269491107,0.5023367395597051,0.577107859592048,0.4106149058986281,0.06716301850106193,0.5518965397944717,0.31096845037497034,0.11798712963662655,0.2659811575523106,0.3183826258610475,1751660762.014746,2000,15,2
0.46914237343223913,0.5371295818219596,0.43734243187404537,0.4587701560826607,0.7241023151876187,0.4549174687224722,0.7077709565873667,0.5579061541773879,0.46786269242633977,0.4349282181441225,0.46141358319267195,0.5123154152486447,0.1788470200466002,0.36051245535752696,0.5135285843253807,1751660762.0152462,2000,15,2
0.407350067856397,0.48041770226908026,0.3341444885787843,0.6175053326413937,-0.13311349141267792,0.5029584744267886,0.46884650821415996,0.7695654524940624,0.8778689682140863,0.6075785855278484,0.51183642347382,0.29816006756415675,0.40797366963174553,0.7806814843632388,0.836349833444503,1751660762.015746,2000,15,2
0.6854242001432993,0.3685460281515807,0.17429021905235698,0.5365057713030011,0.34250875720795027,0.6342772043823219,0.2367451947150705,0.4634480003916981,0.734585425322773,0.6082233019439476,0.6222866619375035,0.21205451095174754,0.21333542744160106,0.9712089106510958,0.4863481102262112,1751660762.016246,2000,15,2
0.25904957933783457,0.22077776389110948,0.6960601387985065,0.2507799399286187,0.4839278992009572,0.7276621442296606,0.7758933732851917,0.5348576039873641,0.6522615410887417,0.812309583678901,0.32432795575640294,0.9481825236843158,0.39885916883804035,0.7925200028321402,0.7348812667232671,1751660762.016746,2000,15,2
0.5865215890658814,0.3242901559882087,0.7827432979660084,0.3866215499508522,0.76530582702034,0.7873151883858425,0.48729203279896033,0.4860460320838029,0.589763107509332,0.6278769086816932,0.5159843094054941,0.8457386548522134,0.7056985666618961,0.8410380500297905,0.45170086562286027,1751660762.017246,2000,15,2
0.850436754208104,0.60886234991369,0.8307185277636722,0.48304960337286973,0.5023757519355626,0.7485496147372439,0.8518539042159002,0.6209029591400825,0.6566705555361559,0.7591530519428324,0.8019217331284126,0.5884701424684692,0.9961886400282592,0.4280243942743662,0.5636843848480513,1751660762.017746,2000,15,2
0.4244070989389616,0.5638181739248519,0.2734211599992489,0.6827177782587195,0.8581017122080807,0.9160638523758788,0.8075098064118629,0.643283315554132,0.839859459989803,0.5593179845655515,0.8282507606495821,0.742080500800329,0.7615671855574733,0.9893861220779407,0.35644024297228466,1751660762.018246,2000,15,2
0.5078803273843666,0.6266114756877197,0.7584620037355481,1.0993477218323813,0.6413442636366955,0.5956716185361552,0.5701731906057577,1.1073162468261533,0.9959779287828322,0.665332506209914,0.8331419104645972,0.373824263598064,0.741276990919906,0.6202753581888435,0.8214951761804502,1751660762.0187461,2000,15,2
0.8393138611881101,0.35343565571800645,0.5969275583663981,1.094516163030517,1.0760301319705974,1.0399497760538035,0.5094645280858855,0.7406066929822341,0.5854787136568776,0.78237636367951,0.6189534317166139,0.911589210061043,0.7753601040563519,0.9268745708631188,0.7850307345578769,1751660762.019246,2000,15,2
0.8791600428027656,1.1537446657164137,0.8054708632920582,0.5527263484401722,0.7688162349445696,1.132286699988425,0.9278395493807554,0.3271842340138404,0.7157868670874799,0.5220034647147475,0.9551768137347533,0.7302954570645208,0.804542487757178,0.8015652336857545,0.5447872258683799,1751660762.019746,2000,15,2
0.6603983675328448,0.6950558190411904,0.6758670019235812,0.7397056549014995,0.8007687884893527,1.068023360696226,0.5843754114605971,1.0396560748588148,1.0316188441222027,0.6398341769259339,0.6820018915587125,1.1299849345151736,1.0131925425018014,0.9838030483645462,0.6907533526834804,1751660762.020246,2000,15,2
