ch1,lsl_timestamp,frequencia,num_canais,repeticao
-0.13304710060330782,1751660695.0168703,2000,1,2
0.06381752845177258,1751660695.0173702,2000,1,2
-0.07617759946450098,1751660695.0178702,2000,1,2
-0.14212578507977938,1751660695.0183702,2000,1,2
0.24115149341464126,1751660695.0188704,2000,1,2
0.41379793319829283,1751660695.0193703,2000,1,2
0.4547476802800843,1751660695.0198703,2000,1,2
0.12746417273144395,1751660695.0203702,2000,1,2
0.29290379064942557,1751660695.0208702,2000,1,2
0.4188082167164866,1751660695.0213702,2000,1,2
0.6383088804350734,1751660695.0218704,2000,1,2
0.019500690690906097,1751660695.0223703,2000,1,2
0.770040191877415,1751660695.0228703,2000,1,2
0.3893288845267797,1751660695.0233703,2000,1,2
0.45789165629059503,1751660695.0238702,2000,1,2
0.11729511157167771,1751660695.0243702,2000,1,2
0.43461687563521506,1751660695.0248702,2000,1,2
0.490739225731432,1751660695.0253704,2000,1,2
0.9123314502861248,1751660695.0258703,2000,1,2
0.4740401109855754,1751660695.0263703,2000,1,2
0.8376366172385815,1751660695.0268703,2000,1,2
0.9439677647208071,1751660695.0273702,2000,1,2
1.3166453115732395,1751660695.0278702,2000,1,2
0.6977830521360517,1751660695.0283701,2000,1,2
0.8870727616168781,1751660695.0288703,2000,1,2
1.0233635747954233,1751660695.0293703,2000,1,2
0.867082861508349,1751660695.0298703,2000,1,2
0.8080780110578321,1751660695.0303702,2000,1,2
0.7782726774226539,1751660695.0308702,2000,1,2
0.8701353550864327,1751660695.0313702,2000,1,2
0.927919722112542,1751660695.0318704,2000,1,2
1.023098241265268,1751660695.0323703,2000,1,2
1.0905514431524383,1751660695.0328703,2000,1,2
1.4010829100796114,1751660695.0333703,2000,1,2
1.0615953513227883,1751660695.0338702,2000,1,2
0.8991089110725757,1751660695.0343702,2000,1,2
1.2307193125492142,1751660695.0348701,2000,1,2
0.9660904788506385,1751660695.0353703,2000,1,2
0.7027287885397953,1751660695.0358703,2000,1,2
0.8851561557824629,1751660695.0363703,2000,1,2
0.93783871385329,1751660695.0368702,2000,1,2
